logz logzerr logvol nlive logl logwt insert_order
-2.796816308495443764e+02 1.537509593375435968e-01 -8.032500000000544205e+00 4.000000000000000000e+02 -2.736019305593222271e+02 -2.876271448460140618e+02 1.560000000000000053e+00
-2.796812766645131205e+02 1.536967892274249681e-01 -8.035000000000543707e+00 4.000000000000000000e+02 -2.736017414017121041e+02 -2.876294556884039366e+02 1.239999999999999991e+00
-2.796809234219715563e+02 1.536336429920910351e-01 -8.037500000000543210e+00 4.000000000000000000e+02 -2.736015574610706835e+02 -2.876317717477625138e+02 8.349999999999999645e-01
-2.796805711209177616e+02 1.537607121268319832e-01 -8.040000000000542713e+00 4.000000000000000000e+02 -2.736014730904988710e+02 -2.876341873771907558e+02 4.349999999999999978e-01
-2.796802197934894707e+02 1.539472229504543765e-01 -8.042500000000542215e+00 4.000000000000000000e+02 -2.736012847591227910e+02 -2.876364990458146167e+02 2.399999999999999911e-01
-2.796798694002364414e+02 1.539872774315925730e-01 -8.045000000000541718e+00 4.000000000000000000e+02 -2.736008907219106732e+02 -2.876386050086025534e+02 1.415000000000000036e+00
-2.796795198664675581e+02 1.538067082306745492e-01 -8.047500000000541220e+00 4.000000000000000000e+02 -2.736006016883696930e+02 -2.876408159750615710e+02 1.919999999999999929e+00
-2.796791712263793102e+02 1.538161623028211911e-01 -8.050000000000540723e+00 4.000000000000000000e+02 -2.736004813458436615e+02 -2.876431956325355372e+02 4.050000000000000266e-01
-2.796788235360234580e+02 1.538405514329548307e-01 -8.052500000000540226e+00 4.000000000000000000e+02 -2.736004355653164453e+02 -2.876456498520083187e+02 2.000000000000000042e-02
-2.796784768183325127e+02 1.538028613644853715e-01 -8.055000000000539728e+00 4.000000000000000000e+02 -2.735999170295120280e+02 -2.876476313162038991e+02 2.049999999999999878e-01
-2.796781309067849861e+02 1.535689108293095961e-01 -8.057500000000539231e+00 4.000000000000000000e+02 -2.735992374668123261e+02 -2.876494517535041950e+02 7.499999999999999722e-02
-2.796777857436622980e+02 1.533462986674826722e-01 -8.060000000000538734e+00 4.000000000000000000e+02 -2.735989856213261078e+02 -2.876516999080179744e+02 1.064999999999999947e+00
-2.796774414743437092e+02 1.532995017472958688e-01 -8.062500000000538236e+00 4.000000000000000000e+02 -2.735989686503987173e+02 -2.876541829370905816e+02 1.330000000000000071e+00
-2.796770981768356705e+02 1.533299047346893540e-01 -8.065000000000537739e+00 4.000000000000000000e+02 -2.735989239006045182e+02 -2.876566381872963802e+02 1.129999999999999893e+00
-2.796767558385548114e+02 1.534102308790994129e-01 -8.067500000000537241e+00 4.000000000000000000e+02 -2.735986138960595895e+02 -2.876588281827514493e+02 7.850000000000000311e-01
-2.796764143659441970e+02 1.535952054458629978e-01 -8.070000000000536744e+00 4.000000000000000000e+02 -2.735984261373531012e+02 -2.876611404240449588e+02 1.975000000000000089e+00
-2.796760737981488205e+02 1.535039786551782304e-01 -8.072500000000536247e+00 4.000000000000000000e+02 -2.735975747943995202e+02 -2.876627890810913755e+02 9.100000000000000311e-01
-2.796757339070309740e+02 1.535403027012793020e-01 -8.075000000000535749e+00 4.000000000000000000e+02 -2.735975234038332928e+02 -2.876652376905251458e+02 1.340000000000000080e+00
-2.796753949622191158e+02 1.535811385424321052e-01 -8.077500000000535252e+00 4.000000000000000000e+02 -2.735973948131152156e+02 -2.876676090998070663e+02 5.649999999999999467e-01
-2.796750569346688167e+02 1.534233953056119704e-01 -8.080000000000534754e+00 4.000000000000000000e+02 -2.735972569975664328e+02 -2.876699712842582812e+02 4.749999999999999778e-01
-2.796747198184797867e+02 1.535397695621585346e-01 -8.082500000000534257e+00 4.000000000000000000e+02 -2.735969189822395720e+02 -2.876721332689314181e+02 1.584999999999999964e+00
-2.796743835435847814e+02 1.534720280452706032e-01 -8.085000000000533760e+00 4.000000000000000000e+02 -2.735965827492164522e+02 -2.876742970359082960e+02 1.205000000000000071e+00
-2.796740481082002816e+02 1.535345515060075328e-01 -8.087500000000533262e+00 4.000000000000000000e+02 -2.735956178774033560e+02 -2.876758321640951976e+02 8.699999999999999956e-01
-2.796737132995775710e+02 1.533443249315506463e-01 -8.090000000000532765e+00 4.000000000000000000e+02 -2.735955449225065763e+02 -2.876782592091984156e+02 6.099999999999999867e-01
-2.796733794142173792e+02 1.533563353435674348e-01 -8.092500000000532268e+00 4.000000000000000000e+02 -2.735954882804491604e+02 -2.876807025671409974e+02 1.979999999999999982e+00
-2.796730464546974986e+02 1.533615351790466597e-01 -8.095000000000531770e+00 4.000000000000000000e+02 -2.735946683081048718e+02 -2.876823825947967066e+02 4.699999999999999734e-01
-2.796727141646354653e+02 1.534905446040796817e-01 -8.097500000000531273e+00 4.000000000000000000e+02 -2.735946221847312358e+02 -2.876848364714230684e+02 5.350000000000000311e-01
-2.796723827989472397e+02 1.537299051439005304e-01 -8.100000000000530775e+00 4.000000000000000000e+02 -2.735944883079846477e+02 -2.876872025946764779e+02 1.650000000000000078e-01
-2.796720523257623086e+02 1.538456732115127956e-01 -8.102500000000530278e+00 4.000000000000000000e+02 -2.735943686499954310e+02 -2.876895829366872590e+02 6.250000000000000000e-01
-2.796717227470685430e+02 1.537249836456305307e-01 -8.105000000000529781e+00 4.000000000000000000e+02 -2.735941236121128100e+02 -2.876918378988046356e+02 8.950000000000000178e-01
-2.796713940189447385e+02 1.538029079802285815e-01 -8.107500000000529283e+00 4.000000000000000000e+02 -2.735940811890214945e+02 -2.876942954757133180e+02 2.999999999999999889e-02
-2.796710662053330338e+02 1.538268623272259217e-01 -8.110000000000528786e+00 4.000000000000000000e+02 -2.735937432600239845e+02 -2.876964575467158056e+02 7.299999999999999822e-01
-2.796707392067908131e+02 1.538563436197123713e-01 -8.112500000000528289e+00 4.000000000000000000e+02 -2.735934400741516583e+02 -2.876986543608434772e+02 1.114999999999999991e+00
-2.796704130323566915e+02 1.537318445775592568e-01 -8.115000000000527791e+00 4.000000000000000000e+02 -2.735934035586878394e+02 -2.877011178453796560e+02 1.600000000000000033e-01
-2.796700877664222276e+02 1.538724476303035549e-01 -8.117500000000527294e+00 4.000000000000000000e+02 -2.735929333163481374e+02 -2.877031476030399517e+02 2.700000000000000178e-01
-2.796697632654713175e+02 1.539441019047987635e-01 -8.120000000000526796e+00 4.000000000000000000e+02 -2.735928717383888511e+02 -2.877055860250807200e+02 1.649999999999999911e+00
-2.796694396597092691e+02 1.540529378889723411e-01 -8.122500000000526299e+00 4.000000000000000000e+02 -2.735919264825860751e+02 -2.877071407692778848e+02 1.774999999999999911e+00
-2.796691166611234962e+02 1.541758626545143562e-01 -8.125000000000525802e+00 4.000000000000000000e+02 -2.735918659261621428e+02 -2.877095802128540072e+02 2.300000000000000100e-01
-2.796687945534278583e+02 1.542515136361365669e-01 -8.127500000000525304e+00 4.000000000000000000e+02 -2.735917759531791376e+02 -2.877119902398709996e+02 1.929999999999999938e+00
-2.796684733244316021e+02 1.542413350866999044e-01 -8.130000000000524807e+00 4.000000000000000000e+02 -2.735912650126094263e+02 -2.877139792993012861e+02 1.700000000000000122e-01
-2.796681528365916165e+02 1.542799088043959599e-01 -8.132500000000524309e+00 4.000000000000000000e+02 -2.735906699670304647e+02 -2.877158842537223222e+02 4.450000000000000067e-01
-2.796678330610718604e+02 1.541624976610804498e-01 -8.135000000000523812e+00 4.000000000000000000e+02 -2.735898345494142063e+02 -2.877175488361060616e+02 4.299999999999999933e-01
-2.796675139193708901e+02 1.541827602677006692e-01 -8.137500000000523315e+00 4.000000000000000000e+02 -2.735892966941488567e+02 -2.877195109808407096e+02 3.049999999999999933e-01
-2.796671955047779647e+02 1.541158986079713411e-01 -8.140000000000522817e+00 4.000000000000000000e+02 -2.735892247149059244e+02 -2.877219390015977751e+02 1.120000000000000107e+00
-2.796668779633516806e+02 1.536919332467180932e-01 -8.142500000000522320e+00 4.000000000000000000e+02 -2.735887004353936049e+02 -2.877239147220854534e+02 1.790000000000000036e+00
-2.796665611491815184e+02 1.538677753993059893e-01 -8.145000000000521823e+00 4.000000000000000000e+02 -2.735885869271872934e+02 -2.877263012138791396e+02 1.650000000000000078e-01
-2.796662451901653412e+02 1.537019550736325180e-01 -8.147500000000521325e+00 4.000000000000000000e+02 -2.735884231389672436e+02 -2.877286374256590875e+02 5.600000000000000533e-01
-2.796659300678843465e+02 1.535220302500699963e-01 -8.150000000000520828e+00 4.000000000000000000e+02 -2.735880228878496609e+02 -2.877307371745415026e+02 1.655000000000000027e+00
-2.796656157055455196e+02 1.535583366645659753e-01 -8.152500000000520330e+00 4.000000000000000000e+02 -2.735877359024339057e+02 -2.877329501891257451e+02 4.899999999999999911e-01
-2.796653021365912082e+02 1.536855242620821793e-01 -8.155000000000519833e+00 4.000000000000000000e+02 -2.735877086669885898e+02 -2.877354229536804269e+02 1.804999999999999938e+00
-2.796649894399920981e+02 1.537272012917768049e-01 -8.157500000000519336e+00 4.000000000000000000e+02 -2.735876822596300144e+02 -2.877378965463218492e+02 1.360000000000000098e+00
-2.796646776133078447e+02 1.539341497850318097e-01 -8.160000000000518838e+00 4.000000000000000000e+02 -2.735871872496721835e+02 -2.877399015363640160e+02 2.149999999999999967e-01
-2.796643665081203949e+02 1.542095538714616243e-01 -8.162500000000518341e+00 4.000000000000000000e+02 -2.735864744724073034e+02 -2.877416887590991337e+02 1.864999999999999991e+00
-2.796640560549480483e+02 1.541457862511871335e-01 -8.165000000000517844e+00 4.000000000000000000e+02 -2.735857639180615024e+02 -2.877434782047533304e+02 7.199999999999999734e-01
-2.796637462529110394e+02 1.542609107766964582e-01 -8.167500000000517346e+00 4.000000000000000000e+02 -2.735853259510761291e+02 -2.877455402377679547e+02 1.419999999999999929e+00
-2.796634371846892577e+02 1.541673434481620197e-01 -8.170000000000516849e+00 4.000000000000000000e+02 -2.735849145947979650e+02 -2.877476288814897885e+02 7.049999999999999600e-01
-2.796631288565222349e+02 1.540803548335558937e-01 -8.172500000000516351e+00 4.000000000000000000e+02 -2.735845601670122278e+02 -2.877497744537040489e+02 3.049999999999999933e-01
-2.796628212839180492e+02 1.542195906530420269e-01 -8.175000000000515854e+00 4.000000000000000000e+02 -2.735844294234115068e+02 -2.877521437101033257e+02 1.675000000000000044e+00
-2.796625145334060676e+02 1.542012521778369505e-01 -8.177500000000515357e+00 4.000000000000000000e+02 -2.735842668077623330e+02 -2.877544810944541496e+02 1.929999999999999938e+00
-2.796622085927885450e+02 1.543853833616632421e-01 -8.180000000000514859e+00 4.000000000000000000e+02 -2.735840943850984104e+02 -2.877568086717902247e+02 1.649999999999999911e+00
-2.796619034566884352e+02 1.542554842468583931e-01 -8.182500000000514362e+00 4.000000000000000000e+02 -2.735833366016769332e+02 -2.877585508883687453e+02 1.385000000000000009e+00
-2.796615989445754167e+02 1.543498532345073671e-01 -8.185000000000513865e+00 4.000000000000000000e+02 -2.735833008662588668e+02 -2.877610151529506766e+02 5.450000000000000400e-01
-2.796612952742945026e+02 1.543558977761134154e-01 -8.187500000000513367e+00 4.000000000000000000e+02 -2.735826244496391269e+02 -2.877628387363309344e+02 1.334999999999999964e+00
-2.796609922492129385e+02 1.543444203278372673e-01 -8.190000000000512870e+00 4.000000000000000000e+02 -2.735823109311923531e+02 -2.877650252178841583e+02 8.599999999999999867e-01
-2.796606899774621979e+02 1.543472383982795459e-01 -8.192500000000512372e+00 4.000000000000000000e+02 -2.735821462689333998e+02 -2.877673605556252028e+02 1.310000000000000053e+00
-2.796603885018157598e+02 1.544383105199364781e-01 -8.195000000000511875e+00 4.000000000000000000e+02 -2.735819606246370768e+02 -2.877696749113288774e+02 5.899999999999999689e-01
-2.796600878136298434e+02 1.544182502686879399e-01 -8.197500000000511378e+00 4.000000000000000000e+02 -2.735809307361764695e+02 -2.877711450228682679e+02 9.200000000000000400e-01
-2.796597876573515009e+02 1.544847274877950427e-01 -8.200000000000510880e+00 4.000000000000000000e+02 -2.735803350064988990e+02 -2.877730492931907520e+02 2.700000000000000178e-01
-2.796594881619179205e+02 1.544579868805503464e-01 -8.202500000000510383e+00 4.000000000000000000e+02 -2.735795294412299086e+02 -2.877747437279217593e+02 9.500000000000000111e-02
-2.796591892629732001e+02 1.543745680570089707e-01 -8.205000000000509885e+00 4.000000000000000000e+02 -2.735794906201388130e+02 -2.877772049068306615e+02 3.649999999999999911e-01
-2.796588911877526016e+02 1.546210123490166233e-01 -8.207500000000509388e+00 4.000000000000000000e+02 -2.735793127802364779e+02 -2.877795270669283241e+02 1.919999999999999929e+00
-2.796585938924209245e+02 1.546750188590725050e-01 -8.210000000000508891e+00 4.000000000000000000e+02 -2.735791100822001454e+02 -2.877818243688919893e+02 1.780000000000000027e+00
-2.796582973673368997e+02 1.546886433494192581e-01 -8.212500000000508393e+00 4.000000000000000000e+02 -2.735788607063875588e+02 -2.877840749930794004e+02 1.250000000000000000e-01
-2.796580015964738664e+02 1.546296271415327217e-01 -8.215000000000507896e+00 4.000000000000000000e+02 -2.735782855916493759e+02 -2.877859998783412152e+02 1.205000000000000071e+00
-2.796577064815907079e+02 1.546912977226025110e-01 -8.217500000000507399e+00 4.000000000000000000e+02 -2.735780883288879295e+02 -2.877883026155797666e+02 5.699999999999999512e-01
-2.796574121322647102e+02 1.547176850783210655e-01 -8.220000000000506901e+00 4.000000000000000000e+02 -2.735779206203952185e+02 -2.877906349070870533e+02 1.840000000000000080e+00
-2.796571185549608458e+02 1.547976372186629090e-01 -8.222500000000506404e+00 4.000000000000000000e+02 -2.735778166300233920e+02 -2.877930309167152245e+02 1.650000000000000078e-01
-2.796568257660823065e+02 1.550012212690506652e-01 -8.225000000000505906e+00 4.000000000000000000e+02 -2.735776333936707942e+02 -2.877953476803626245e+02 1.239999999999999991e+00
-2.796565337401443117e+02 1.550682135264109252e-01 -8.227500000000505409e+00 4.000000000000000000e+02 -2.735774714584360368e+02 -2.877976857451278647e+02 1.524999999999999911e+00
-2.796562424811401684e+02 1.550243090818708425e-01 -8.230000000000504912e+00 4.000000000000000000e+02 -2.735771959256694004e+02 -2.877999102123612261e+02 1.034999999999999920e+00
-2.796559519538367340e+02 1.548771840846873693e-01 -8.232500000000504414e+00 4.000000000000000000e+02 -2.735765361876889301e+02 -2.878017504743807535e+02 2.349999999999999867e-01
-2.796556620448370722e+02 1.548844836866020147e-01 -8.235000000000503917e+00 4.000000000000000000e+02 -2.735755257740228217e+02 -2.878032400607146428e+02 8.399999999999999689e-01
-2.796553726511958189e+02 1.547254586239595886e-01 -8.237500000000503420e+00 4.000000000000000000e+02 -2.735746961812553195e+02 -2.878049104679471384e+02 3.800000000000000044e-01
-2.796550838240712551e+02 1.545962269601988126e-01 -8.240000000000502922e+00 4.000000000000000000e+02 -2.735743517525482389e+02 -2.878070660392400555e+02 6.350000000000000089e-01
-2.796547957019915316e+02 1.547847033362879376e-01 -8.242500000000502425e+00 4.000000000000000000e+02 -2.735742277612529278e+02 -2.878094420479447422e+02 1.864999999999999991e+00
-2.796545083463749961e+02 1.547507487098268575e-01 -8.245000000000501927e+00 4.000000000000000000e+02 -2.735732251921351690e+02 -2.878109394788269810e+02 1.320000000000000062e+00
-2.796542215030959824e+02 1.548891375574244500e-01 -8.247500000000501430e+00 4.000000000000000000e+02 -2.735731637848986679e+02 -2.878133780715904777e+02 1.165000000000000036e+00
-2.796539354404139317e+02 1.548934051325581152e-01 -8.250000000000500933e+00 4.000000000000000000e+02 -2.735728527840636843e+02 -2.878155670707554918e+02 1.049999999999999961e-01
-2.796536500847783486e+02 1.549727977312155003e-01 -8.252500000000500435e+00 4.000000000000000000e+02 -2.735723981677763845e+02 -2.878176124544681898e+02 1.129999999999999893e+00
-2.796533653933634014e+02 1.550961513519154567e-01 -8.255000000000499938e+00 4.000000000000000000e+02 -2.735723591957987537e+02 -2.878200734824905567e+02 1.389999999999999902e+00
-2.796530814824482150e+02 1.549845535623546322e-01 -8.257500000000499440e+00 4.000000000000000000e+02 -2.735721690000533499e+02 -2.878223832867451506e+02 1.625000000000000000e+00
-2.796527983068588128e+02 1.550694553939745424e-01 -8.260000000000498943e+00 4.000000000000000000e+02 -2.735719661051911658e+02 -2.878246803918829642e+02 1.955000000000000071e+00
-2.796525158608969832e+02 1.550144393622343852e-01 -8.262500000000498446e+00 4.000000000000000000e+02 -2.735716869900523989e+02 -2.878269012767441950e+02 1.399999999999999911e+00
-2.796522341210071545e+02 1.550781653589019260e-01 -8.265000000000497948e+00 4.000000000000000000e+02 -2.735709791285333381e+02 -2.878286934152251320e+02 1.340000000000000080e+00
-2.796519529647240461e+02 1.549523637488924577e-01 -8.267500000000497451e+00 4.000000000000000000e+02 -2.735709753006510709e+02 -2.878311895873428625e+02 1.875000000000000000e+00
-2.796516725881116372e+02 1.548669663868829371e-01 -8.270000000000496954e+00 4.000000000000000000e+02 -2.735705220150490504e+02 -2.878332363017408397e+02 9.300000000000000488e-01
-2.796513928631113686e+02 1.550123944777687113e-01 -8.272500000000496456e+00 4.000000000000000000e+02 -2.735704239589475719e+02 -2.878356382456393590e+02 1.635000000000000009e+00
-2.796511138871315438e+02 1.549081204303837112e-01 -8.275000000000495959e+00 4.000000000000000000e+02 -2.735702738313001987e+02 -2.878379881179919835e+02 9.799999999999999822e-01
-2.796508356434722486e+02 1.548809635021984321e-01 -8.277500000000495461e+00 4.000000000000000000e+02 -2.735693874687109997e+02 -2.878396017554027821e+02 8.999999999999999667e-02
-2.796505579256462397e+02 1.548969551246587584e-01 -8.280000000000494964e+00 4.000000000000000000e+02 -2.735693367182444717e+02 -2.878420510049362520e+02 3.400000000000000244e-01
-2.796502809640113014e+02 1.550079053782848770e-01 -8.282500000000494467e+00 4.000000000000000000e+02 -2.735689995232663705e+02 -2.878442138099582053e+02 1.114999999999999991e+00
-2.796500046771812436e+02 1.547635180348978789e-01 -8.285000000000493969e+00 4.000000000000000000e+02 -2.735680574169869601e+02 -2.878457717036787926e+02 1.375000000000000000e+00
-2.796497288965768462e+02 1.541596054317561637e-01 -8.287500000000493472e+00 4.000000000000000000e+02 -2.735680133641620273e+02 -2.878482276508538575e+02 1.320000000000000062e+00
-2.796494538681985205e+02 1.539147188566713231e-01 -8.290000000000492975e+00 4.000000000000000000e+02 -2.735675883105359389e+02 -2.878503025972277669e+02 3.800000000000000044e-01
-2.796491794852825592e+02 1.539813096036136975e-01 -8.292500000000492477e+00 4.000000000000000000e+02 -2.735673547824437151e+02 -2.878525690691355408e+02 5.100000000000000089e-01
-2.796489057985535283e+02 1.540882026881000566e-01 -8.295000000000491980e+00 4.000000000000000000e+02 -2.735668883018751103e+02 -2.878546025885669337e+02 6.550000000000000266e-01
-2.796486327424622118e+02 1.541533319069409991e-01 -8.297500000000491482e+00 4.000000000000000000e+02 -2.735666293901703625e+02 -2.878568436768621837e+02 8.050000000000000488e-01
-2.796483603719177040e+02 1.541229090272556168e-01 -8.300000000000490985e+00 4.000000000000000000e+02 -2.735662655829627852e+02 -2.878589798696546040e+02 5.350000000000000311e-01
-2.796480886565165065e+02 1.540018661194277327e-01 -8.302500000000490488e+00 4.000000000000000000e+02 -2.735658162997308409e+02 -2.878610305864226575e+02 5.999999999999999778e-02
-2.796478175713382370e+02 1.541006374846150551e-01 -8.305000000000489990e+00 4.000000000000000000e+02 -2.735655441014610005e+02 -2.878632583881528149e+02 1.600000000000000033e-01
-2.796475471626340550e+02 1.541611398505698949e-01 -8.307500000000489493e+00 4.000000000000000000e+02 -2.735653088391975416e+02 -2.878655231258893537e+02 1.784999999999999920e+00
-2.796472774384949957e+02 1.541690913125431661e-01 -8.310000000000488996e+00 4.000000000000000000e+02 -2.735651597752971611e+02 -2.878678740619889709e+02 1.955000000000000071e+00
-2.796470084201909003e+02 1.541284202396225878e-01 -8.312500000000488498e+00 4.000000000000000000e+02 -2.735651204066172681e+02 -2.878703346933090756e+02 1.145000000000000018e+00
-2.796467401351128501e+02 1.540988688953760233e-01 -8.315000000000488001e+00 4.000000000000000000e+02 -2.735651004697102735e+02 -2.878728147564020787e+02 1.699999999999999956e+00
-2.796464725862647924e+02 1.541162649457772094e-01 -8.317500000000487503e+00 4.000000000000000000e+02 -2.735646984292486650e+02 -2.878749127159404679e+02 1.659999999999999920e+00
-2.796462056694734315e+02 1.542793865761478145e-01 -8.320000000000487006e+00 4.000000000000000000e+02 -2.735642840205881043e+02 -2.878769983072799050e+02 1.049999999999999961e-01
-2.796459393797844655e+02 1.541751361177289836e-01 -8.322500000000486509e+00 4.000000000000000000e+02 -2.735641268205646952e+02 -2.878793411072564936e+02 4.050000000000000266e-01
-2.796456737838714730e+02 1.539436670324197676e-01 -8.325000000000486011e+00 4.000000000000000000e+02 -2.735640055795349781e+02 -2.878817198662267742e+02 4.000000000000000222e-01
-2.796454088892676850e+02 1.538739193834344487e-01 -8.327500000000485514e+00 4.000000000000000000e+02 -2.735636463970197951e+02 -2.878826109441282597e+02 nan
-2.796451443006573641e+02 1.538806707708937904e-01 -8.330003130218603502e+00 3.990000000000000000e+02 -2.735627539565329585e+02 -2.878817185036414230e+02 nan
-2.796448795458944119e+02 1.538232522346975051e-01 -8.332512541824028673e+00 3.980000000000000000e+02 -2.735626794751634634e+02 -2.878816440222719280e+02 nan
-2.796446148414958088e+02 1.537362525212700171e-01 -8.335028266421275589e+00 3.970000000000000000e+02 -2.735625534695281544e+02 -2.878815180166366190e+02 nan
-2.796443501738039572e+02 1.537564500604474693e-01 -8.337550335853984862e+00 3.960000000000000000e+02 -2.735619687130320585e+02 -2.878809332601405231e+02 nan
-2.796440854213926173e+02 1.536617495772701070e-01 -8.340078782207344332e+00 3.950000000000000000e+02 -2.735618834027366688e+02 -2.878808479498451334e+02 nan
-2.796438207164784444e+02 1.536523249799326696e-01 -8.342613637810531557e+00 3.940000000000000000e+02 -2.735618826954782321e+02 -2.878808472425866967e+02 nan
-2.796435560814272776e+02 1.535886745960902688e-01 -8.345154935239204264e+00 3.930000000000000000e+02 -2.735618316142106892e+02 -2.878807961613191537e+02 nan
-2.796432915028764228e+02 1.536848855431976746e-01 -8.347702707318003235e+00 3.920000000000000000e+02 -2.735616668962441054e+02 -2.878806314433525699e+02 nan
-2.796430269507417279e+02 1.536489844977394492e-01 -8.350256987123099606e+00 3.910000000000000000e+02 -2.735615741783773842e+02 -2.878805387254858488e+02 nan
-2.796427624440562454e+02 1.536714235962324815e-01 -8.352817807984774134e+00 3.900000000000000000e+02 -2.735615167960659164e+02 -2.878804813431743810e+02 nan
-2.796424979921436034e+02 1.536710705773385588e-01 -8.355385203490019563e+00 3.890000000000000000e+02 -2.735612581533337675e+02 -2.878802227004422321e+02 nan
-2.796422335417670411e+02 1.537127656791558994e-01 -8.357959207485192721e+00 3.880000000000000000e+02 -2.735611078952244384e+02 -2.878800724423329029e+02 nan
-2.796419691215829175e+02 1.537232484377134001e-01 -8.360539854078684385e+00 3.870000000000000000e+02 -2.735609720762395227e+02 -2.878799366233479873e+02 nan
-2.796417047353968428e+02 1.536291738747505298e-01 -8.363127177643635335e+00 3.860000000000000000e+02 -2.735606416780464087e+02 -2.878796062251548733e+02 nan
-2.796414403317598385e+02 1.535877001103861661e-01 -8.365721212820682595e+00 3.850000000000000000e+02 -2.735604844364607402e+02 -2.878794489835692048e+02 nan
-2.796411759564516615e+02 1.534932546977307299e-01 -8.368321994520739437e+00 3.840000000000000000e+02 -2.735602839641381934e+02 -2.878792485112466579e+02 nan
-2.796409115980350748e+02 1.534750496093346961e-01 -8.370929557927819786e+00 3.830000000000000000e+02 -2.735600869671854412e+02 -2.878790515142939057e+02 nan
-2.796406472574230975e+02 1.535465076961539110e-01 -8.373543938501891049e+00 3.820000000000000000e+02 -2.735598300802075187e+02 -2.878787946273159832e+02 nan
-2.796403829187811425e+02 1.534840867113592688e-01 -8.376165171981766022e+00 3.810000000000000000e+02 -2.735597810805562631e+02 -2.878787456276647276e+02 nan
-2.796401186370479763e+02 1.533897696294327651e-01 -8.378793294388035662e+00 3.800000000000000000e+02 -2.735585077751824770e+02 -2.878774723222909415e+02 nan
-2.796398540885489865e+02 1.534520578953495473e-01 -8.381428342026040923e+00 3.790000000000000000e+02 -2.735581991323024909e+02 -2.878771636794109554e+02 nan
-2.796395895283861819e+02 1.534483323880410643e-01 -8.384070351488880135e+00 3.780000000000000000e+02 -2.735580186818842776e+02 -2.878769832289927422e+02 nan
-2.796393249904715503e+02 1.534076906542863605e-01 -8.386719359660457229e+00 3.770000000000000000e+02 -2.735580120686783516e+02 -2.878769766157868162e+02 nan
-2.796390605207699878e+02 1.534537240275106185e-01 -8.389375403718572599e+00 3.760000000000000000e+02 -2.735574794414840767e+02 -2.878764439885925412e+02 nan
-2.796387959801487568e+02 1.533659457149369743e-01 -8.392038521138056595e+00 3.750000000000000000e+02 -2.735570891841110210e+02 -2.878760537312194856e+02 nan
-2.796385314062726479e+02 1.534083594187915789e-01 -8.394708749693934990e+00 3.740000000000000000e+02 -2.735569582890090601e+02 -2.878759228361175246e+02 nan
-2.796382668677574088e+02 1.533796151536427343e-01 -8.397386127464651295e+00 3.730000000000000000e+02 -2.735569526617653082e+02 -2.878759172088737728e+02 nan
-2.796380023977162637e+02 1.534130379900908170e-01 -8.400070692835321040e+00 3.720000000000000000e+02 -2.735568053464370450e+02 -2.878757698935455096e+02 nan
-2.796377379586531333e+02 1.534740362575563177e-01 -8.402762484501032247e+00 3.710000000000000000e+02 -2.735567630170768894e+02 -2.878757275641853539e+02 nan
-2.796374735783101642e+02 1.535015937470551595e-01 -8.405461541470197417e+00 3.700000000000000000e+02 -2.735566288277957483e+02 -2.878755933749042129e+02 nan
-2.796372092323803713e+02 1.533800043705773331e-01 -8.408167903067941040e+00 3.690000000000000000e+02 -2.735566240909398061e+02 -2.878755886380482707e+02 nan
-2.796369449550592208e+02 1.533400697289015457e-01 -8.410881608939536846e+00 3.680000000000000000e+02 -2.735565131301115684e+02 -2.878754776772200330e+02 nan
-2.796366807182477032e+02 1.532807608464012428e-01 -8.413602699053898348e+00 3.670000000000000000e+02 -2.735563254549086309e+02 -2.878752900020170955e+02 nan
-2.796364165016631205e+02 1.532944820336588354e-01 -8.416331213707103132e+00 3.660000000000000000e+02 -2.735562033087811074e+02 -2.878751678558895719e+02 nan
-2.796361523226082682e+02 1.531524174803633453e-01 -8.419067193525977544e+00 3.650000000000000000e+02 -2.735560545022897259e+02 -2.878750190493981904e+02 nan
-2.796358881740266611e+02 1.530700243984865483e-01 -8.421810679471727568e+00 3.640000000000000000e+02 -2.735560181500762269e+02 -2.878749826971846915e+02 nan
-2.796356240856023305e+02 1.530971906208098698e-01 -8.424561712843617656e+00 3.630000000000000000e+02 -2.735556312597843203e+02 -2.878745958068927848e+02 nan
-2.796353599647497390e+02 1.531519106550224552e-01 -8.427320335282697528e+00 3.620000000000000000e+02 -2.735556307720603400e+02 -2.878745953191688045e+02 nan
-2.796350959135098151e+02 1.531666192337994281e-01 -8.430086588775587586e+00 3.610000000000000000e+02 -2.735555651814818816e+02 -2.878745297285903462e+02 nan
-2.796348319146615609e+02 1.531566085377105146e-01 -8.432860515658312295e+00 3.600000000000000000e+02 -2.735553616214944554e+02 -2.878743261686029200e+02 nan
-2.796345679317664690e+02 1.531182671390231564e-01 -8.435642158620188624e+00 3.590000000000000000e+02 -2.735549210907117867e+02 -2.878738856378202513e+02 nan
-2.796343039022677885e+02 1.530587991505536483e-01 -8.438431560707767787e+00 3.580000000000000000e+02 -2.735544871052858298e+02 -2.878734516523942943e+02 nan
-2.796340398278978796e+02 1.530345192247672681e-01 -8.441228765328828487e+00 3.570000000000000000e+02 -2.735539657525525286e+02 -2.878729302996609931e+02 nan
-2.796337756855875796e+02 1.530411075291098766e-01 -8.444033816256437674e+00 3.560000000000000000e+02 -2.735539548657274622e+02 -2.878729194128359268e+02 nan
