weight logl alpha_gluon beta_gluon alpha_up beta_up epsilon_up gamma_up alpha_down beta_down epsilon_down gamma_down norm_sigma alpha_sigma beta_sigma
6.197238805526087769e-04 -2.737910510415260319e+02 3.861572475694889928e-01 3.038975917722929604e-02 1.704567146038206693e-01 2.173873603803168075e-01 3.054092822850402178e-01 6.140008124996434447e-01 8.614666995414868023e-01 6.039650738436947996e-01 1.354675846295815833e-01 1.430297111135044874e-01 8.030391845756168490e-01 4.369996254124075552e-02 6.846760255374724213e-01
6.185870151330862769e-04 -2.737903871971197418e+02 4.292822791568848828e-01 3.205756633586964721e-02 4.751308201267299136e-01 3.857628761630401693e-01 7.495945696603998343e-01 7.413692304367629493e-01 8.807684312027544982e-01 8.625702901296319336e-01 2.105232239215117929e-01 9.068065789598506177e-01 8.102913204517646628e-01 5.594713611330215386e-01 2.293873965349406685e-01
6.181322210528236933e-04 -2.737886226819209128e+02 3.726719263990245778e-01 4.248727099309856925e-02 2.342904975589554795e-02 9.022036474589301136e-02 1.332365656155881095e-01 1.258554523196563912e-01 1.471059054311402159e-01 2.714339945101243434e-01 3.326390350515329164e-01 7.508123216495049546e-01 7.138704197274284846e-01 5.958218982071155079e-01 9.880921808529719019e-01
6.173102768171301281e-04 -2.737874532891460717e+02 3.936874682436526385e-01 4.624723624139871758e-02 1.560659831840116585e-03 7.501833279430893953e-01 3.926326628594505319e-01 9.759166887427402903e-01 3.585012361809209458e-01 4.882813202086350168e-01 3.426001602898715026e-01 5.044652629766148699e-01 8.302391942365296984e-01 2.536331314712886309e-02 1.951871832572677490e-01
6.165594882181284989e-04 -2.737861702550089831e+02 3.765190840132229821e-01 3.417971693798038668e-02 8.504558499487774315e-02 7.332237063645983266e-01 2.369496606736334332e-01 4.870304233452825149e-01 1.754015953165601882e-01 2.650641327803632263e-01 4.123178114930369231e-01 4.020308725671578598e-01 4.748786343132818111e-01 4.796273038912768349e-01 4.335349865612520004e-02
6.151232956999861702e-04 -2.737860023378923415e+02 3.988270507783903129e-01 4.582305359452247540e-02 9.492779957933854540e-01 2.537292351472303364e-01 8.717449491272566409e-03 5.237946009927422208e-01 9.646797769396675548e-02 6.247681102700788358e-01 7.989194988437624545e-01 1.499547294069675241e-01 1.682135775539200795e-01 8.167055455156164712e-01 7.707815129605261051e-01
6.139977928835587458e-04 -2.737853337329297574e+02 3.925398714816872303e-01 4.626320132055394829e-02 7.804874421449670141e-01 7.823183352874046870e-01 6.417426252004198028e-01 6.015237175313750129e-01 4.999280023739136603e-01 2.917726574268353357e-01 5.671629186863711425e-01 5.517694961210436455e-01 9.486151223616022810e-01 2.875121549258464748e-01 7.988959158732885646e-01
6.125014627431269072e-04 -2.737852737358501827e+02 3.956927830707893112e-01 4.609322481042938541e-02 8.925882993024031320e-01 5.578959321201895083e-01 2.138620130964462018e-01 9.320124908573614864e-01 2.823689769466158350e-01 6.410985222108016579e-01 7.433296112292329116e-01 6.275289174385541013e-01 2.154197256741890443e-01 2.565804960238569077e-01 9.124374598093760724e-01
6.114600756671140442e-04 -2.737844754026013447e+02 3.739903291035123756e-01 4.331764227497538616e-02 2.804126680248135162e-01 3.240667909869193175e-01 5.024512319925500403e-01 2.473430751891819712e-02 3.681832489582498313e-01 8.434004716106557886e-02 2.758108766073018581e-01 1.187113554877649579e-01 3.588984850040698449e-01 6.341651155804015616e-01 9.365375120254804120e-01
6.110377973953902073e-04 -2.737826662476290949e+02 3.747456284709505536e-01 4.368692244313502476e-02 2.301468977902885182e-01 6.981702920129811973e-02 2.420727057397304427e-01 4.015270699600564375e-01 9.981933322906401118e-01 7.990345115158128397e-01 7.187323634998425970e-01 9.400669623829862598e-01 7.687340772269504185e-01 2.386858394354083313e-01 7.516741672424109844e-01
6.098729207800341603e-04 -2.737820744575440131e+02 3.744806506286491588e-01 3.561432676264845304e-02 8.927365518848147108e-01 9.716018572461765368e-01 2.151225914735426237e-01 7.796847344842688932e-02 2.804708956175678836e-01 7.461260095674613346e-01 5.183440799399731125e-01 7.965096321463662754e-01 8.113212419165114486e-01 7.649940921276148220e-01 9.890049302005754495e-01
6.083857394348086544e-04 -2.737820159457641012e+02 3.983121226278560911e-01 4.581770665723778474e-02 4.453284623950938270e-01 9.963655357994343209e-01 8.783948286871898770e-01 9.863326513250714189e-02 5.973508609122215596e-01 6.156911819625571214e-01 9.323343631298028900e-01 5.945875759993590748e-01 6.867939664168259961e-01 9.360637880673410294e-01 2.734425944684425458e-01
6.070835737080471214e-04 -2.737816586016269298e+02 3.953874903320514500e-01 4.606070813365048533e-02 7.801906633841575456e-01 4.021460335662250252e-01 6.747026283884189901e-01 4.557755841169464084e-01 5.108134016684739986e-01 4.969036813806909647e-01 6.083381749222823709e-01 9.206806176838943090e-01 1.027930173232567412e-01 7.151123599447954948e-01 9.557276382527269964e-01
6.056778924252052354e-04 -2.737814767523129262e+02 3.872196483206578055e-01 3.025125355119018256e-02 8.122077302209524952e-01 6.260819028565093314e-01 6.827615611490678305e-02 1.763533962525515308e-01 3.848979051577244848e-01 7.703762279463390872e-01 4.664379102814352196e-01 8.800887949806054378e-01 4.720914852849854570e-01 4.275957825285606750e-01 5.315583018143877903e-01
6.048213416297656703e-04 -2.737803919550892147e+02 3.761894469936137297e-01 3.450925151636954208e-02 3.782229034962336645e-01 7.498810529038584249e-01 5.670020540861884228e-01 1.062819027187692500e-01 8.326776073971370318e-01 2.245082769611092544e-01 5.855997062146772736e-02 2.677153039137625257e-02 2.682942019253961585e-01 7.749398388788018011e-01 7.086367485999887084e-01
6.035980669535096887e-04 -2.737799165420586291e+02 3.737698872915596882e-01 3.627634040910976410e-02 9.705719354638759899e-01 4.029723732652312762e-02 9.857497562008618042e-01 4.873548766089391693e-01 9.787744753363702976e-01 8.305297888979450427e-01 4.946116054163240960e-02 2.501699629629635657e-01 6.363731930399750825e-01 3.463286323289894719e-01 2.403664705475727636e-02
6.024391737490868105e-04 -2.737793383625829051e+02 4.103945571720290508e-01 4.375969205584905736e-02 6.259235664428580703e-02 4.448357983725190201e-01 4.865352055976501777e-02 2.299830379522856960e-01 5.123557519903190194e-01 4.071953879999239412e-01 5.947326540018651464e-01 2.042323487837152673e-01 2.427758090707257954e-01 6.780244745211090329e-01 1.857697178716670172e-01
6.012218847721074490e-04 -2.737788610073853874e+02 4.021524495074074723e-01 2.788500863374972910e-02 9.726237239064154938e-01 9.933194062684939096e-01 4.253370078198748794e-01 4.056950530328447546e-01 9.956281297058076074e-01 7.706381589299867718e-01 6.239722011649881939e-01 2.148610760710050749e-01 9.023198780814181141e-01 7.945378754216525508e-01 6.707694317288390717e-01
5.998674659892468857e-04 -2.737786163256197938e+02 4.154185313155628334e-01 2.783135163661543468e-02 7.256992767001850808e-01 9.532240554036153224e-01 3.573114645561369374e-01 8.961589257328179681e-01 5.826809173675445708e-02 8.972710263542518216e-01 8.865387375947748616e-01 7.468391374837677343e-01 6.308884342349565522e-01 7.652193820551461689e-01 2.421920082254981899e-01
5.985372172703318314e-04 -2.737783363591090620e+02 3.738476123193201772e-01 4.300194490979869499e-02 1.201383174999598458e-01 8.976475479099943477e-02 7.605062687148294032e-01 3.285802357489170378e-01 5.365764054111447079e-01 5.207291529913510297e-01 3.069891342947415058e-01 1.496946497891356032e-01 8.194987024874101911e-01 1.581216670029805815e-02 7.291344470792697763e-01
5.973620872024568889e-04 -2.737778016256523301e+02 3.759469107797428489e-01 3.472290733441042720e-02 6.476872434734618489e-01 2.555017921746931542e-01 3.829230698384942788e-01 2.057588378238729421e-01 1.856250123302640165e-01 8.266725737792983697e-01 8.789372541506947911e-01 9.007192836275645931e-01 7.970922791468966206e-01 8.227912443587419578e-01 2.818738373644112949e-01
5.967376192561889324e-04 -2.737763475483668572e+02 4.289569468734957258e-01 3.421672417423504697e-02 2.720695668834725023e-01 9.971961953286074820e-01 5.553347057764088657e-01 9.654170183894295043e-01 1.995828789309559426e-01 2.047946555569671867e-01 5.619823472371577866e-01 8.442845948501805919e-01 4.810077618843169311e-01 4.058169188570589503e-01 9.975030655524224077e-01
5.954573242917759156e-04 -2.737759953438486491e+02 3.810165047483342615e-01 4.546248153334224440e-02 1.850498051154669255e-01 5.483785087738983766e-01 6.074575910453724470e-01 3.658649116833008752e-01 3.548322279059312745e-01 3.090448961811728124e-01 7.665206769360255468e-01 5.362152787053549030e-01 6.454564972335885553e-01 4.396503563575072104e-01 3.529551417187603568e-01
5.946327481162699911e-04 -2.737748810814941862e+02 3.879800662062578009e-01 4.611342008715562518e-02 1.292878067053248037e-01 2.333033755583097113e-02 1.419154351665006253e-01 2.632340457189276672e-01 1.726805689721609416e-01 2.502004056356410544e-02 8.945310436130067266e-01 3.243105243736577603e-01 7.653586234329776694e-01 9.819351739570674198e-01 5.191388905834988243e-01
5.936145067958173470e-04 -2.737740949361914886e+02 4.237876172239011252e-01 3.894973965924608539e-02 6.916784948548415635e-03 4.000024869135047068e-01 3.698882814529785845e-01 4.630239857985544161e-01 2.922744771592149515e-01 4.729391226394158432e-01 5.995160493920126399e-03 9.167786250037164297e-01 3.287567864884521907e-02 2.056053167446294516e-01 1.319778086093388314e-01
5.923489603962676410e-04 -2.737737291450687849e+02 4.190590449187924227e-01 4.106423760840227644e-02 8.324679025467041082e-01 4.788188857189249470e-01 3.895007643244808859e-01 7.625745132835856088e-01 3.757697133827745950e-01 2.089584011023473686e-01 7.643561726350900365e-01 9.850938705807286144e-01 7.988503793970045397e-01 9.025436513884170786e-01 2.487171811947536115e-01
5.923095118902510633e-04 -2.737712957440202217e+02 4.030666037856913131e-01 2.791907850548444939e-02 6.780905896686486578e-01 1.715337098828935147e-01 3.367141571842099390e-01 3.035634367593207372e-01 6.610377090589174554e-01 6.929838854313150609e-01 7.019369684458330871e-01 8.756809108702336975e-01 3.000600845167897823e-01 7.605235803177448073e-01 2.633627044360869474e-01
5.908617048823508727e-04 -2.737712430782859769e+02 4.166582380860568424e-01 2.806664667958535392e-02 6.830372955697073811e-01 2.017519785217506412e-01 7.711845563963011241e-01 9.398071532308296394e-01 8.959965996441372482e-01 3.130402095547192842e-01 2.279297852926059909e-02 5.372641413553473910e-01 9.462688130110421536e-01 1.489181664278896311e-01 8.151413710411036240e-01
5.903084437571462636e-04 -2.737696798800944293e+02 4.284763054267207161e-01 3.467636014201810196e-02 3.402613942124105284e-01 2.172779748292826829e-01 5.290303768706074994e-01 6.674205066815073195e-01 5.692654455818367820e-01 6.724901299371297547e-01 8.766164660753509308e-01 6.295271948934882955e-01 1.896127165777227175e-01 3.273891420056092016e-01 2.678258331306388462e-01
5.888608079651903816e-04 -2.737696352299386149e+02 3.768564061678654764e-01 3.438041864858223939e-02 6.332083756386879259e-01 8.579657114993011202e-01 2.036995109252756064e-01 1.242695112392137591e-01 8.097017251308435970e-02 2.941979977417168435e-01 6.427769635107319912e-01 6.045496871998994326e-01 1.301406663079055503e-01 2.340739093061922071e-01 7.747566103830040296e-01
5.880521485423809104e-04 -2.737685094344549270e+02 3.748794977239595649e-01 3.573085747997617467e-02 8.667637558957199673e-01 9.254540088555763822e-01 6.882451249477169464e-01 9.864512356718714292e-01 9.082949532335693466e-01 7.232716837156684120e-01 2.216113925989445788e-01 9.376260492162100668e-01 9.682163089178704718e-01 6.060507890066298975e-01 9.248785940064412348e-01
5.869338138764605695e-04 -2.737679130061389969e+02 4.017384581132085186e-01 4.519582072365235098e-02 2.637827218718138966e-01 4.459517217293856306e-01 6.097492839202951487e-01 1.342996228288667604e-02 6.554108481941277597e-01 1.171279817083678010e-01 8.990023861906084601e-01 1.502393835042047932e-01 1.451394931801236465e-01 2.696025483442868187e-01 1.200078060614921949e-01
5.856363598676015943e-04 -2.737676260157608112e+02 4.223060196004906897e-01 2.910225334354986718e-02 7.786939064348913364e-01 2.210816493295780227e-01 2.657822718009700269e-02 9.311699607157333247e-01 7.621835711746426378e-01 6.151692342548082948e-01 5.468522651465929085e-01 5.608188518492863706e-01 1.284997968586063521e-01 3.952680635831705147e-01 7.268333588691264779e-01
5.848060641862460511e-04 -2.737665447883609318e+02 3.864306433848864741e-01 4.590428375099486757e-02 3.890306233890521437e-01 5.457015165296938974e-01 1.940927492596742354e-01 7.914863248577514998e-01 7.970777501482240179e-01 2.249428309099088530e-02 3.907235035278943669e-01 7.981140357870214475e-01 5.176355661510456674e-01 6.575522349196623040e-01 2.917450646648200863e-02
5.835563298242251633e-04 -2.737661840815204073e+02 4.175479542188434978e-01 2.825593208478108936e-02 6.878498085558318875e-01 9.333501492294726809e-01 5.878878318505316170e-01 7.787072740743710142e-01 3.187408323612868077e-01 7.682286758247552916e-01 3.650869835668590357e-01 5.197792161388465892e-01 8.609856046384118944e-01 5.070279159569287541e-01 1.856975725420805801e-01
5.823060749674582306e-04 -2.737658288549188228e+02 4.254825845202384604e-01 3.024681541619622660e-02 9.517410521018367930e-01 5.012482848614477904e-01 6.752860743383162223e-01 2.469112322225687217e-01 4.518854364148474634e-01 3.804802275238766684e-01 6.393108565376250940e-01 2.892652604405001604e-01 9.861486442105036332e-01 2.171187822469349271e-01 3.043158370012207792e-01
5.812071126236100166e-04 -2.737652178969724446e+02 3.979252992321851701e-01 2.849101054926509585e-02 5.557727428110614820e-02 6.492973120353884298e-01 6.033152091983617904e-01 9.291811239445679771e-01 4.863459778289065949e-01 1.456802542316179006e-01 1.824579890775437918e-01 3.086282804082591813e-01 1.640006422607119263e-01 4.679680084175388832e-01 2.074243178576948288e-01
5.801933340822921104e-04 -2.737644636837967482e+02 3.816183128451042239e-01 4.533812252512679081e-02 7.037450582471922456e-01 3.165007392557349641e-01 2.772459328972575188e-01 1.988691841817833428e-01 3.437887799818090118e-01 1.487820304227342461e-01 2.006597382887204128e-01 8.658504609715007572e-01 3.528240817616561387e-01 6.889835928317172842e-02 2.480760687558158095e-01
5.788278787833631015e-04 -2.737643199062981125e+02 3.944919558677789651e-01 2.899073381007832850e-02 2.554148189010964076e-01 7.282989018257122193e-01 2.751795175269949878e-01 3.895975975410459480e-02 2.839830221700986312e-01 2.393478251814007418e-01 6.287534495032568449e-01 5.005532309661367973e-01 2.164057734436031222e-01 5.828463223711388697e-02 7.274567655359429619e-01
5.785142872693442963e-04 -2.737623618229946487e+02 4.119928178440290245e-01 4.308513757008978345e-02 2.683776240621169595e-01 9.996547725742583879e-01 1.718210479065951368e-02 1.237982369232863977e-01 3.300317898484820267e-01 3.169990200616251141e-01 8.443504875903122819e-01 6.364461326692909537e-01 4.742778552097026701e-02 4.520227142647694207e-01 2.446580099115755469e-01
5.774967274738535515e-04 -2.737616222907502674e+02 3.776052543591911781e-01 4.430091224115118714e-02 4.328320256834520818e-01 2.036797510245453302e-01 8.237700895311685922e-01 2.604017152022529702e-01 9.394684118524136984e-01 9.594947704108133246e-01 3.958908863901637321e-01 2.054957347332546092e-01 4.793473661552354326e-01 4.470711268424118479e-01 4.512445300629108202e-01
5.762458576870019018e-04 -2.737612906605288572e+02 4.080054626178828414e-01 2.785441368921111327e-02 4.934652963278308158e-01 8.970239510254042203e-01 7.318208503405430054e-01 9.513531979096956359e-01 2.575485028339048466e-01 8.546169120179657464e-01 4.094795399974898720e-02 5.846494377850064428e-03 6.104262260518006356e-02 6.705258923028770690e-01 5.217284047687309467e-01
5.752607843986933152e-04 -2.737605015903534991e+02 3.961206388277062618e-01 4.568650951854068970e-02 6.973164852704533123e-01 4.949743295606207627e-01 3.132037753636898181e-01 3.007157841018553990e-01 9.705380029959373989e-01 9.607437549665036602e-01 8.924761823920606130e-01 4.955849547513048181e-01 3.473145376397861472e-01 8.527085917855028452e-01 9.615563436025850175e-01
5.739760302212191037e-04 -2.737602374301670807e+02 3.945778634364239812e-01 4.578449324630201600e-02 6.636422287722183455e-01 3.218570218699930985e-01 1.509546031876207728e-02 2.994666173957789557e-01 6.936216144241558190e-01 7.628814720543143357e-01 3.368813575594982734e-01 7.333711974504242281e-01 4.740750255963449566e-01 5.234768116659718196e-01 9.923634410285792073e-02
5.738652362743126237e-04 -2.737579304776737104e+02 4.180778061242301780e-01 2.847491725844875088e-02 3.295341042205435222e-01 9.971764608960193010e-01 5.954931853744164227e-01 2.234005471870508241e-01 9.559084829223316593e-01 7.580813245890462015e-01 5.885026827523325288e-01 6.282232710614684690e-01 6.084195664619852506e-01 4.419024117218802727e-01 9.902994560546076741e-01
5.725280183753300028e-04 -2.737577633917937874e+02 4.278650485012204796e-01 3.262283918050114251e-02 7.779535168215562235e-01 4.002277158611511343e-01 1.225580322972531500e-01 7.387148942749284242e-01 9.124121767266177851e-01 8.851906838758754059e-01 8.604358900699896617e-01 3.131984680948579625e-01 2.532097004769658932e-01 3.491412217154573061e-01 2.382892326691892493e-01
5.712740082262761929e-04 -2.737574560975633631e+02 3.894140332520338310e-01 3.007354006060414253e-02 9.924572272285182573e-01 5.424100111600560492e-01 1.490397328862025361e-03 2.801756641805860371e-01 6.245931672821737335e-01 5.719887713433212673e-01 1.099581640198979970e-01 3.057271208995059331e-01 1.863609962733492331e-01 6.880377975646060351e-01 2.316908751814330536e-01
5.709604919095873045e-04 -2.737555050502075460e+02 4.169399334981645500e-01 4.147443125127610319e-02 7.838831862904729331e-01 9.026977614939193373e-01 1.286300996394124652e-01 4.271518883655073262e-01 8.390185129934081276e-01 8.202312410695218325e-01 9.732725639924194594e-01 9.057931303472571694e-02 8.365661512435698111e-01 8.521249600158686821e-01 2.239297548205532173e-01
5.699988922563632493e-04 -2.737546906490014180e+02 4.277802852298864256e-01 3.280779347196371987e-02 2.729382110669733574e-01 1.940373053456412311e-01 2.190648428706758466e-01 2.788546127487693260e-01 6.349369961787154626e-01 5.097445493442492870e-01 8.410592213554790586e-02 9.617010144449223974e-01 9.033743501123926434e-01 3.898502482121158907e-01 6.999332153269638424e-01
5.686197228073575040e-04 -2.737546131811913028e+02 3.748072480581171595e-01 4.275247523382205012e-02 9.483751395899180370e-01 6.130702145760272836e-01 1.386895118463333243e-01 4.726253572826785709e-01 4.116548715362194910e-01 3.565940309148444287e-01 6.354845881803277141e-01 4.262214435046812189e-01 6.051154384154511234e-02 9.321272497591935879e-01 8.169793994758832723e-01
5.686469001250262899e-04 -2.737520653870907381e+02 4.156589190985297555e-01 2.828975611492193926e-02 2.734162683475200861e-01 4.287645977669112263e-01 5.864966971755488645e-01 5.492295987324955497e-01 1.089511171628728126e-01 4.918130316330902585e-01 4.893587143158253938e-01 8.197302558049455179e-01 6.350337889797255109e-01 1.236179436438600288e-02 3.388218007201101445e-01
5.683679046253516933e-04 -2.737500561379659416e+02 4.277003784915092144e-01 3.351617492062802101e-02 6.938068667708566784e-01 2.800207663123516211e-01 8.552189390558383453e-01 6.848591193716679904e-02 2.225167199177935928e-01 8.499940347464886026e-01 1.663324066380053035e-01 9.336092558225352889e-01 9.191335939683091816e-01 1.092980690928779253e-01 8.277641712590420031e-01
5.670064639275920878e-04 -2.737499543625304455e+02 3.834446615444073725e-01 3.187184208638282890e-02 4.707075110348598601e-01 9.686257707332759370e-01 1.090260396323413650e-01 5.161547401648427513e-01 2.444969432177221957e-01 4.096004444407357337e-01 2.460687177346604360e-01 3.413702899477610853e-02 2.528538474262292945e-01 5.814854976290829702e-01 3.437475712045094944e-01
5.656833608684714828e-04 -2.737497905778507175e+02 4.240994372607154728e-01 3.013312891327160278e-02 8.315228182031526583e-01 4.896594263330719676e-01 5.880002270815414267e-01 1.450013470453531683e-02 7.972003042082433932e-01 4.216661488441653671e-01 9.064634666031259336e-01 5.618311762470722392e-01 7.326479673899108924e-01 4.243967412917664106e-01 3.510716902796517935e-02
5.645853593957652532e-04 -2.737492334818671225e+02 3.766090308947820930e-01 4.357070892195683692e-02 3.167604788134152360e-01 9.259022411558643917e-01 3.997244303907586116e-01 9.081607543379184300e-01 1.212958822330205133e-01 5.258350205111325115e-01 1.360341031943658185e-01 6.797040948634014423e-01 2.781982022220867989e-01 9.796098868830944717e-01 1.594750273835743304e-02
5.632582087486860548e-04 -2.737490869133129081e+02 4.263874845843202976e-01 3.624684575653280838e-02 6.163985923588706228e-01 8.163061140777961855e-01 9.504168481857627748e-01 9.034134222947901582e-01 9.181824875266929586e-01 3.120422190516307648e-01 9.001439098378140047e-01 3.019803014158700671e-01 5.176792322339471841e-01 2.624906752846773994e-01 5.777935719769921041e-01
5.618554721726296561e-04 -2.737490804165502141e+02 3.902606740087661841e-01 4.572708541703365825e-02 2.298674724236232647e-01 7.137795438040118734e-01 6.653522318657206780e-01 3.766115489348315637e-01 9.126383372585760156e-01 2.359289021740049175e-01 1.515106266457083573e-01 6.351044801047394106e-01 4.227305373485723550e-02 7.890601810502080316e-01 2.587553207713791936e-01
5.614624381152584671e-04 -2.737472801900868262e+02 3.782149842387376726e-01 4.413847068057115408e-02 4.417391903230699080e-01 4.913774299276740809e-02 3.744870119000260900e-01 4.017645276716308445e-01 5.313827899076716266e-01 5.639959195409085524e-01 9.009498608801618236e-01 8.511346089371832901e-01 4.279444948639161694e-01 1.833675249122587170e-01 8.579604620182323949e-02
5.608613118524387927e-04 -2.737458514074077129e+02 3.741315471114415869e-01 4.175976135248388871e-02 7.839568560996539315e-01 1.944257594184805593e-01 4.066435370471213062e-01 8.667158441501869870e-01 9.899751183554891254e-01 7.547394016030384289e-01 9.694358934820739293e-01 5.239564685265648558e-01 2.508665048640004169e-01 8.528687068659314141e-01 3.459506021475010629e-01
5.595309912981730281e-04 -2.737457261491400686e+02 4.194973542659972687e-01 4.030310633042798185e-02 7.039885314024049157e-01 9.446206352465769118e-02 4.090747207938427166e-01 6.123087621905879407e-01 1.982831798962266801e-01 5.081605356332241641e-01 3.789737732608292609e-01 1.971531964387895908e-02 7.947327052693637928e-01 4.448583555539048495e-01 8.204809428550463579e-01
5.582959071539620767e-04 -2.737454359450369452e+02 3.765686341308638330e-01 3.520585862512670694e-02 4.795226270221538689e-01 7.871101307936816394e-01 3.586209000936935176e-01 1.837240550163360409e-01 1.183442427330431146e-01 1.645175523567717901e-01 7.444331189736286269e-02 3.208909972332671945e-01 7.680783305927352256e-01 8.230339575921494788e-01 5.661571783381315059e-01
5.584485465819184150e-04 -2.737426625800277975e+02 4.018364442690838256e-01 4.479108472603202107e-02 9.365444839012686540e-01 4.826174408469615096e-01 2.128391649346099701e-01 4.280473392563360346e-01 5.476978519422246450e-01 7.582942366421069336e-02 5.014977465207827168e-01 2.512737958820249196e-02 8.903196506260173670e-01 6.269827356691848319e-01 8.635289776664505368e-01
5.572206025385463817e-04 -2.737423638500731045e+02 3.984675876388348303e-01 4.519557943813701240e-02 1.306089558524980987e-01 4.184547098465395409e-01 3.303874325738204165e-01 2.949545873025074538e-01 4.537641606500115721e-01 2.581162444738434036e-01 3.434457963484137677e-01 4.563642284459490384e-03 5.825956648238994617e-01 9.359850911413927221e-01 9.074948180993348545e-01
5.563537745948978711e-04 -2.737414206892686366e+02 4.078685394497411631e-01 2.814550935101673562e-02 1.629069264680578222e-01 7.300044162354495381e-01 3.388216523506621947e-01 5.883009681877161556e-01 6.353564581439566927e-01 2.829106101264931006e-01 9.503485182782325236e-01 2.808716033069443840e-01 3.611113155776595196e-01 1.663163525336119886e-01 5.928088242502438376e-01
5.550761845406300063e-04 -2.737412196926497927e+02 3.780271113906237268e-01 3.441510997227426039e-02 7.794330158047818591e-01 3.512640759876318741e-01 1.441933016586645078e-01 6.904751564638483829e-01 8.478245935726010929e-01 4.419218403919566995e-03 3.418777343267352942e-01 9.649957596673659488e-01 9.846360106615148489e-01 9.143596944638139323e-01 8.805912451708367561e-01
5.544904354207624191e-04 -2.737397755087923201e+02 3.774554604759217669e-01 3.479143367465765968e-02 5.207756766904322321e-01 6.424503756280974809e-01 2.131658174718629728e-01 5.514551044665383372e-02 2.872382217075629685e-01 5.282677859636897288e-01 2.891927557505621360e-01 6.071143950740421902e-01 1.408491801580352143e-01 1.145698730822020117e-01 4.512785285917103595e-01
5.537378094382091687e-04 -2.737386337598597379e+02 3.905060716597168469e-01 4.555306232976019665e-02 4.349154486184546586e-01 1.679517590746260058e-02 3.906751317842730442e-01 9.762210181934335429e-01 8.326520135069822581e-01 6.746120283119898531e-01 4.667991496552473807e-01 6.135658233711513976e-01 3.452456678114125266e-01 5.167296085827773888e-01 4.363445636867613331e-01
5.525192171453377488e-04 -2.737383368514676931e+02 4.122311659909195791e-01 2.826982840162475114e-02 5.197714835501270336e-01 4.455657705393256673e-01 4.427865128460411470e-01 6.985977971510870521e-01 9.068988141355960320e-01 1.154444282741477479e-01 4.952928380795027508e-01 2.861894104929107452e-01 5.160125076048055481e-01 6.063546025253219174e-01 7.301685059614566597e-01
5.514530873902750638e-04 -2.737377682950050257e+02 3.826597297170934997e-01 4.497023057061599882e-02 2.502644671727561887e-01 5.413974808072115064e-01 1.397351261842041392e-01 6.394392519048727186e-01 7.040297900667417119e-01 4.077940166446817338e-01 8.478483344731964078e-01 4.890638299610911011e-01 4.317376902920813109e-01 8.299162391457436394e-01 7.907528800528227375e-01
5.507592705771326971e-04 -2.737365272482362570e+02 4.249256776680130354e-01 3.098141430792294287e-02 9.814660145772642341e-01 6.973589369062949128e-03 7.517807404703071850e-01 3.900003387745937244e-01 4.019272320341525928e-01 1.070276440707611521e-01 4.872888049618878670e-01 5.647680446493490436e-01 5.025248852378382258e-01 9.466684849260257328e-01 7.600867853270634189e-01
5.494708923814097977e-04 -2.737363692650760072e+02 4.105724834873948348e-01 4.300252028088080714e-02 3.411680032955273223e-01 3.279483146181697562e-01 4.139668419681131750e-01 1.900447498670063684e-01 7.923624797962480759e-02 7.693361759730459326e-01 4.259974954784795376e-01 3.860002442266788902e-01 3.490812946913298687e-01 8.010213370485024242e-01 4.809278323144340339e-01
5.489530908911159504e-04 -2.737348120732020789e+02 4.190096638059052636e-01 4.026195879668963140e-02 2.363609875046416287e-01 4.684074020988913123e-01 5.159836138805760086e-01 9.951308720146332387e-01 1.830952836932115413e-01 8.268429866843227671e-01 2.847623056571081390e-01 8.833051062846490886e-01 6.310421859719785864e-01 6.723096383076143656e-01 7.510489991984097280e-01
5.479836625154480348e-04 -2.737340795928426473e+02 4.224915382519846552e-01 3.856828928410758334e-02 4.442648943955572749e-01 8.980960705430216517e-01 6.235422042149598720e-01 7.250034071254201073e-01 7.634323508635258992e-01 9.487199330942086561e-01 8.097292440001407909e-01 1.531440076009035200e-01 2.213772454946199564e-01 9.839633897754832548e-01 8.047865517844466909e-01
5.469160850671522626e-04 -2.737335296851483122e+02 3.740754765828651074e-01 3.838679721327586947e-02 1.498867398931104100e-01 3.364206339503442722e-01 4.179693477192258921e-02 5.364635152220336156e-01 9.617867852714336863e-01 4.549883371068328408e-01 1.591650430474862432e-01 7.455596789569152172e-02 8.933513700779776023e-01 1.963786830037129727e-01 2.990069366018354158e-01
5.457833294648003737e-04 -2.737331030019142304e+02 4.248044946851464165e-01 3.697706836779883488e-02 2.500056940284737239e-01 2.051250613003430256e-01 7.612083532348008497e-01 1.310886713245086321e-01 8.558551514671514093e-01 5.517242670757610545e-01 1.417597491056415970e-02 4.328371065063893464e-01 9.616535751135160126e-01 9.641744661657282167e-01 4.097422023802473889e-01
5.444626437636396242e-04 -2.737330257328934522e+02 4.062425728003476455e-01 2.830247474814702457e-02 2.088546690150861473e-01 5.730823476032107511e-01 9.668819290238661601e-01 6.556665620802740735e-01 1.315066139239238763e-01 4.841036197831559695e-01 7.214018395200147982e-01 5.220483237215508554e-01 7.600563275731693214e-01 7.511215458940423417e-01 9.211994390224587104e-01
