alpha_gluon beta_gluon alpha_up beta_up epsilon_up gamma_up alpha_down beta_down epsilon_down gamma_down norm_sigma alpha_sigma beta_sigma
1.343015205429687109e+00 1.847694308368206251e-01 2.330890148657734695e+00 8.428531391732936306e-01 2.796070641255097744e+00 2.075186492037981889e+00 3.101237539114297448e+00 4.095693597577079181e-01 2.631249377728545280e+00 3.363912952738625339e+00 2.711186237531705068e+00 1.562519454622916859e+00 4.222507997686788528e-01
1.109824388478996893e+00 1.586972573965752809e-01 1.152895672835456908e+00 1.049200042434507152e+00 1.845856432009306713e+00 3.298015049275431654e+00 1.629263863320335570e+00 1.750255703121379680e+00 1.121198284496062403e+00 2.681113887511296312e+00 1.573864926933151276e+00 2.248399944615036894e+00 1.655955251869084988e+00
1.275543482149114949e+00 4.432614673481925088e-02 3.838195911203681754e-01 1.765578499155458170e+00 2.443961357503823706e+00 2.797830812711633364e+00 1.024451362581489722e+00 2.790407873099863156e+00 1.088047512508551806e+00 2.611471299674036350e-01 2.508888800383161088e-01 2.280192014231105180e+00 7.524558664089066318e-02
1.211706831786999672e+00 8.483259522669607533e-02 2.751224736127909853e+00 2.076445824970754916e+00 1.985643554667348765e+00 1.337523020379214556e+00 1.168170434207371766e+00 1.089277667454402465e+00 1.424618132110702984e+00 8.147211119494345288e-01 3.549089607881267261e-01 3.282385134274985461e+00 1.400489872907452860e+00
1.356011972646526953e+00 1.557983822213764025e-01 3.227545185697510366e+00 8.626793995005831439e-01 2.963932827032672579e-02 1.780901643375323529e+00 3.279911241594869464e-01 2.124211574918267953e+00 2.716326296068792168e+00 5.098460799836895818e-01 5.719261636833282703e-01 2.776798854753095736e+00 2.620657144065788646e+00
1.281803870896954356e+00 1.837952683948261834e-01 1.140277807567096957e+00 2.706891705870118625e-01 8.274681292532350130e-02 1.504644649874021134e+00 2.524393774233660181e+00 2.527010447781696811e+00 1.465630589316388788e+00 1.931922398927959916e+00 1.479625084312822525e-01 7.902801216071017598e-02 1.551253003326194424e+00
1.541139941017753534e+00 1.160523258509932043e-01 1.562689462184535305e+00 8.442648643222009364e-01 1.573272692410767171e+00 5.935710563236815673e-01 2.685333959063498810e+00 2.715092427798359243e+00 1.291672514980986008e+00 1.342595807214488346e+00 3.193091647290978941e+00 7.302220699882023824e-01 3.294469851264706151e+00
1.553430892864016366e+00 1.128868292696198899e-01 3.210313904986414890e+00 1.500071852127240257e+00 8.736833128233923995e-01 1.155229762455211251e+00 1.257352371012835146e+00 2.111217923257064033e+00 7.234602335117501504e-01 2.575282015681967795e+00 2.309912462252819765e+00 1.951830574509421545e+00 2.501278336305066130e+00
1.227251255241112782e+00 1.063681140065544095e-01 1.920235115754318711e+00 1.665985555637915283e+00 2.405605196378888255e+00 3.173605497701670330e-01 1.319176891072645130e+00 2.554495932819646598e+00 1.366868470022914339e+00 3.348180997342259602e+00 2.727598979010429137e+00 1.341107892520513323e-01 9.857718133457509246e-01
1.228893779930549712e+00 1.679715421669897846e-01 2.080476524746635469e+00 2.172321545084762828e+00 2.832498773269153780e+00 3.134140129039859612e+00 1.660465037188695092e+00 1.009240604566474797e+00 4.981850992276508350e-02 2.969985419528364368e+00 2.558735727222143819e+00 5.926854397806143870e-01 2.393037911589607436e+00
1.522277844248294265e+00 7.665152912324176004e-02 5.051573371127741074e-01 3.047424987977116473e+00 2.788905844728945649e+00 8.838640872964595996e-01 3.260818313474373120e+00 6.799242031510391859e-01 9.686646519840829139e-01 3.859907092808517182e-01 2.038713310655101640e+00 2.426307971734580793e+00 2.146785557571357028e+00
1.468412520178859149e+00 1.407922988686607368e-01 5.941907236390552294e-01 1.279167009191067850e+00 4.051107613368196136e-01 9.790682236984001863e-01 1.409506467385653439e+00 4.187754594805677688e-01 5.909617512223017677e-01 1.331095149645442177e+00 2.135090299964759186e+00 6.338071947087224878e-01 4.732026465640410962e-01
1.360323394399167940e+00 1.468498720543717218e-01 1.881967858513781566e+00 1.529600978820989887e+00 1.496341078997664997e-01 1.680062866774473918e+00 1.435538756556965723e+00 1.220659278923659441e+00 1.333419924118729893e+00 2.146433586037700625e+00 2.922813037214368581e+00 2.540124871829035680e+00 1.163030825871682827e+00
1.383845749741281494e+00 1.298556328319565578e-01 2.280361559610638356e+00 2.374889426565496287e-03 1.301737128601060667e-01 1.437382646929914465e-01 1.316058731145108018e-01 2.878258301823628074e+00 1.577294827963512835e+00 2.246926253418270569e+00 1.355283447896436178e+00 7.580731273237955037e-01 1.351562093058314984e+00
1.257360469029691563e+00 1.393487716448876257e-01 2.246878889184134309e-01 3.187443107561466427e+00 9.541122965296683356e-01 1.723868951347344858e+00 3.159611056845010424e+00 7.018698527955382627e-01 1.777193287605317584e+00 1.821261030419352167e+00 1.299300107868008203e+00 2.647290219385820542e+00 1.113151537802851365e+00
1.252037236363263917e+00 1.437875642640091822e-01 3.075346690760501822e+00 1.023545876497836016e+00 2.315959153283893901e+00 1.058294150430047154e+00 1.917151716152206253e+00 2.773537189894039301e+00 1.595523039461174131e+00 2.480567559391140708e+00 7.717238680333584622e-01 2.929559094074161152e+00 1.397243352042499831e+00
1.363239148897035014e+00 1.638936327564697870e-01 1.590286179359326368e+00 8.529872464690878564e-01 1.448770621477263543e+00 3.059166701429985924e+00 2.799210923748455482e+00 7.467835008846330780e-01 2.604176972843522009e+00 1.296490133958305702e+00 1.617721213047155659e+00 1.755182106871374215e+00 2.126098471508684362e+00
1.402474185993457967e+00 1.780982513550810886e-01 3.083807781116530755e+00 1.308970371981882819e+00 2.391731632991609846e+00 2.592044984281499875e+00 2.883554556958941362e+00 8.745669425665526797e-02 1.782091842509739177e+00 1.534260456941130446e+00 2.933953345263438095e+00 1.806850460710963890e+00 1.774063483679410913e+00
1.496914361137159810e+00 1.040311144874492277e-01 1.877617748093824146e-01 7.210315064556274134e-01 9.894613948648897095e-01 1.913349157887103802e+00 3.341696329273350141e+00 2.450316932701047445e+00 8.745042508849834029e-01 2.619601272521780100e+00 2.316697111260126896e+00 2.181588397761767606e+00 3.669180741171282900e-01
1.489798346803352658e+00 9.568009392555100467e-02 2.910481650396930409e+00 1.642642044234717158e+00 2.131754524486562108e+00 1.247209690383921377e+00 3.184844251576210539e+00 4.308395118745452640e-02 4.152670187450116512e-01 2.556017932446252861e+00 2.930956985565653206e+00 1.198372080327596567e+00 1.996111122709650409e+00
1.306277140414142446e+00 1.859924744931028273e-01 2.385099795493011765e+00 2.671384888828929771e+00 2.730642493408170335e+00 3.367363365416587317e+00 2.453977520521421152e+00 1.672548068890485018e+00 6.880705421163619828e-01 3.042853356438022239e+00 6.169197486810898967e-01 1.433978140924466071e+00 2.638906635028659409e+00
1.402355480283954625e+00 1.268120416111581938e-01 3.110759292954757615e+00 2.577396005571954696e+00 1.499947824669209062e+00 2.281382037343636371e-01 1.114462571098985944e+00 2.035327010710534346e+00 2.867528040869090411e+00 1.842588766623748375e-01 5.877244081748834725e-01 2.877292614284318040e-01 1.572920399914092160e+00
1.382791432694121303e+00 1.741845871697099146e-01 2.927416576178646146e+00 9.524809693829900947e-01 1.754558856486499341e+00 5.500744697877026912e-01 5.432967063920282058e-01 3.277936716890045510e+00 2.785766895503731799e+00 3.248621581654162593e+00 2.825694612811623152e+00 2.395214967056060740e+00 6.258806427851359988e-01
1.322102122398016943e+00 9.937099649672076485e-02 1.280146642721387673e+00 2.943412684353276632e+00 2.286893125665927062e+00 1.063559176338021883e+00 3.407381967152559032e-01 3.164646219176492803e+00 6.633996510515711709e-01 9.668630095467993790e-01 1.049536105138547670e+00 1.457925827522721152e+00 8.305421281629744579e-01
1.660901264598668270e+00 7.058612121873093781e-02 1.692752146444117534e+00 9.035484460338211177e-01 2.692348693327197839e+00 1.782922372629551999e+00 3.239734081981931801e+00 3.305315217563446151e+00 2.388515030501395131e+00 3.187285083880417869e+00 2.475706523138360815e+00 2.999613590612104641e-02 3.366086214061808857e+00
1.605859503994083282e+00 4.875226442968125934e-02 3.020041361734566276e+00 2.330450576700297205e+00 1.092469208281323212e+00 8.801326837085945431e-01 2.503154136322146339e+00 1.884442908812897111e+00 2.918840942715435371e+00 2.887132067132001545e+00 1.943551752290861412e+00 8.747604611956126819e-01 6.942451692912923189e-01
1.311584719762995288e+00 1.154413893394387880e-01 3.878500798645425074e-01 2.311926771075259346e+00 2.480066223348068810e+00 2.780622578531569911e+00 1.102534706851806545e+00 2.785828707642361124e+00 1.861966166487094121e+00 1.157872537680647573e-01 2.606551626874796579e+00 2.871880526133256062e+00 1.779952649084031391e+00
1.348580530964455626e+00 1.121162605753316388e-01 1.587415527449495656e+00 5.598098556844357532e-01 8.717909833345462989e-01 9.261201250907546978e-01 3.385549394313954519e+00 3.257166841841262261e+00 3.148319397086261517e+00 2.231399070533240270e+00 3.310844267435302690e+00 2.338217139633392616e+00 2.229410323521513249e+00
1.409545122191125710e+00 9.297695790506756153e-02 3.137880198997106351e+00 1.520747223208763765e-01 3.118170743891342411e+00 1.373292492169722490e+00 2.334427025984436854e-01 7.284140680066065743e-01 2.412220729998571844e+00 1.554411215179773098e+00 2.960156237678218449e+00 2.374344148670358146e-01 6.098584986304124156e-01
1.477838300157501061e+00 7.459854782345225199e-02 1.282849443697578362e+00 2.388033478609694615e+00 8.799610440997036598e-01 2.983165053137935563e-01 7.711663085289732419e-03 1.517637455029936078e+00 3.326126547648567411e-01 3.352904233216184249e+00 1.815562295476143839e-01 6.440372090923246473e-01 5.015542370969688912e-01
1.191374378644072252e+00 1.760407059552927811e-01 5.309965970091292675e-01 1.597898246742782913e+00 2.027654089925507996e-01 1.900263515508564316e+00 1.278042331629646533e+00 1.293178898402385979e+00 4.794771343627040605e-01 1.686332535542035771e+00 9.473749788135807925e-01 6.997343212004349111e-02 3.388421219752268509e+00
1.429683826119402035e+00 1.079395416210568170e-01 1.490830445978129193e+00 1.326236702273691392e+00 4.068733267652622221e-01 2.513291993559224391e+00 1.466337115892916376e+00 4.095793660381158441e-01 3.298515770473581243e-01 2.369035390643445371e+00 1.156075750340773700e+00 5.665853347035783028e-01 1.736038861213840212e+00
1.315781243069600981e+00 8.905316184635748977e-02 9.027014499658958524e-02 3.062478190660818389e-01 1.308601344522645871e+00 1.662556210164495063e+00 5.881281801881541732e-02 1.995314328984564733e+00 3.392406883102435433e+00 2.154479501625107041e+00 1.905793399262332377e+00 3.229739647498002797e-01 1.546491955217139669e+00
1.209648788224771732e+00 1.047942773757172125e-01 6.778804695665999747e-01 5.529932849655748717e-01 2.987751665067018614e+00 6.258982526381251521e-01 2.232532579061455191e+00 1.551617742661684840e+00 2.550586859105512527e+00 9.247087521871572013e-02 1.483475982112681946e-01 1.260152593337857951e-01 4.766186188752962183e-01
1.359279784761786347e+00 1.167723222559515217e-01 1.510930407965011435e+00 1.413232310538906356e-01 2.951677604058918547e+00 1.557015370793899844e+00 2.089472686971347137e+00 4.191622568237716312e-02 4.610169774383003349e-01 2.142866171784106211e+00 2.840646283930762905e+00 9.712152451115603213e-01 1.542182591126913804e-01
1.433596238574529558e+00 1.218540595780489288e-01 3.128521909242565346e-01 2.055075094438444605e+00 1.312952196809032523e+00 2.055716148608123905e+00 2.723685134694138199e+00 1.602135589719388076e+00 2.328137448668035070e+00 2.040033488365619263e+00 2.216633896786125657e+00 3.170792351394443820e+00 2.133913132312386551e+00
1.375574736544829646e+00 1.408112382618916247e-01 3.378294166210487948e+00 2.337300699400339354e+00 1.091978260547501245e+00 8.032114098901089738e-01 1.645856797593627796e+00 2.491728400370245566e+00 3.323817472892377722e+00 2.135733734688587848e+00 2.397186814341865535e+00 1.370493331832697281e+00 2.118816568777845966e+00
1.459864303827295817e+00 1.922472975914594484e-01 4.053125994549125477e-01 1.991309747701867527e+00 1.186018858541079357e+00 1.818031676600180946e+00 2.354946417738168041e+00 1.625142211524067237e+00 3.012323804036432850e+00 9.169027878156876810e-01 3.348654764612926549e+00 1.391540245682522325e+00 1.519947079791406974e+00
1.344317467128974819e+00 1.566064076544116390e-01 2.652648255506135477e+00 1.367296514125164952e+00 2.293988936520624300e+00 1.549636985997617789e+00 1.736765565672811595e+00 1.689472516694349169e+00 2.068349794735759861e+00 3.130314100125240362e+00 3.494962588990729313e-01 2.431382023812304727e+00 3.249473970059271632e+00
1.601498396577299310e+00 1.339945146274374166e-01 2.034545150577542927e+00 1.891024093558781649e+00 1.274425481159673253e-02 3.258660264694190900e+00 1.819886580417674704e+00 1.434542386316538076e+00 2.286330182273178302e+00 1.838037113126879951e-01 4.855459920125790307e-01 3.015656370665901864e+00 7.603285817472800190e-01
1.275442874511660607e+00 7.697951219770789166e-02 6.050806153767299689e-01 1.318819038877870442e+00 1.855890208616055304e-01 8.503684678468607094e-01 1.783655458896909574e+00 1.929391818127544234e+00 1.267223633128789162e+00 2.466100987962216884e+00 2.786684838862172775e+00 1.653962332499972598e+00 1.766034081320161819e+00
1.464277253124947942e+00 7.471866283031343425e-02 4.366509246933646948e-01 3.128178702395307820e+00 2.186391725201652647e-01 4.962696225360843649e-01 5.464121573369805640e-01 6.187327289569329869e-01 1.917548349212062853e+00 7.630544272593564603e-02 6.857150139842606018e-01 6.149284148773559444e-02 1.812998506439663204e+00
1.398387831195823550e+00 1.579538150401540164e-01 1.941804112538029203e+00 2.981353074100361766e+00 1.153264214664318166e+00 3.187633369337221634e+00 2.895485787740017969e+00 1.773625492119621283e+00 2.925116166704634924e-01 2.678060048416373573e-01 3.192390462055745282e+00 1.305546906159213538e+00 5.113946730090198622e-01
1.453870035507297764e+00 8.095225462700146590e-02 2.733526148251395504e+00 1.022327935983074143e+00 3.235128861096631780e+00 1.094598899386252766e+00 6.212230975036944214e-01 1.288004682441120430e+00 1.812156755577223555e+00 2.199233425459994784e+00 3.875118311428533135e-01 2.411658670587967901e+00 2.660736808256348063e+00
1.292403382572815396e+00 1.653288693136886756e-01 2.090123976596750754e+00 2.340594068712458675e+00 8.200329412181565081e-01 3.862776650945816681e-01 3.198667399118396704e-01 1.776312912827284540e+00 2.255997028762705414e-01 1.043765205671099761e+00 1.211122445472041953e+00 2.402317377589454905e-01 5.465753342611074928e-01
1.195837834920647991e+00 1.522705796968395198e-01 2.044257835625449715e+00 3.378143205955225437e+00 1.578798858260073823e+00 2.973939435506030460e+00 2.955252717370620452e+00 4.433993151067618793e-02 2.291086999721529516e+00 2.099156823191208776e+00 2.498433496424607714e-01 6.013892797409410296e-01 2.216767967712277798e+00
1.517778309658843972e+00 1.527445047181929250e-01 2.290428702491940527e+00 1.711668536620383874e+00 2.144031742667797502e+00 4.024048860458968591e-01 1.606938680371509331e+00 2.146337267063590293e+00 2.571746439692245811e+00 9.384531764609236326e-01 1.032620804700553618e+00 7.958570766755796999e-01 5.143387784590179868e-01
1.305910749322358289e+00 1.267154754880866763e-01 1.620467043553372344e+00 6.605466483164413871e-01 2.509659786942622706e+00 1.420743041335409851e+00 2.834385733352138281e+00 3.003435906397666777e+00 3.298223070151452774e+00 1.379235270771493438e+00 1.488755048881903909e+00 1.522432405188853588e+00 8.780482213674973835e-01
1.228766096100624816e+00 1.537405477899892736e-01 7.171091513478420332e-01 6.571543861704765011e-01 3.775109997049300170e-01 8.438166767908318322e-01 2.805020021689584198e+00 1.493875389686047273e+00 2.006277964342509268e+00 2.711243575196502942e+00 2.775576823147798411e+00 7.662395484402267920e-01 1.430350743177737582e+00
1.276743619287581399e+00 1.534015501560601902e-01 4.490828949485646815e-01 1.930731923434959585e+00 1.467111714379357501e+00 2.689137856346108801e+00 1.403533011326848490e+00 2.957146192039318944e+00 4.736692143040286962e-01 7.378401951034362360e-01 1.744157323797625114e+00 1.336768049490862253e+00 3.307655894127627505e+00
