weight logl alpha_gluon beta_gluon alpha_up beta_up epsilon_up gamma_up alpha_down beta_down epsilon_down gamma_down norm_sigma alpha_sigma beta_sigma
3.652571769081827254e-54 -3.964014780163794853e+02 5.246130456291221433e-01 3.224252089712449809e+00 3.295641492000810135e+00 1.254218471789702027e+00 2.237237490965013453e+00 3.103578054040902146e+00 3.385639962352160026e+00 3.183252193275202035e+00 1.199345206299687217e+00 7.056607779127903601e-01 1.401209817489875054e+00 1.011873071417407122e+00 2.351549085902136849e+00
3.713887664545904612e-54 -3.963823303141471683e+02 2.873800402527145081e+00 2.574394050592533123e+00 2.363245695558827963e-01 6.146462081931250987e-01 2.753319561092816503e+00 1.264954947985336586e+00 2.083253766643542004e+00 1.685071936872040821e+00 1.798324089375171964e+00 1.411043291073846850e+00 2.603269070757247228e+00 7.675395005726303177e-01 2.805632588131583116e+00
4.048142940756715660e-54 -3.962936512873193919e+02 2.329042317480498614e+00 2.874142972547036656e+00 2.768461013305446361e+00 1.600578898112011039e+00 3.077656256860846540e+00 4.643709865781367463e-01 3.174209436955986452e-01 6.900245408437378769e-01 1.148001388107348530e+00 1.183412683085023565e+00 1.563448969244053188e+00 2.002606923391905713e+00 2.130977569323750487e+00
4.093437189865949442e-54 -3.962800245242867732e+02 1.789872475757054326e+00 3.209899026142847056e+00 7.049358148509876631e-01 3.054992809742381521e+00 3.031014862252046638e-01 3.193606404897226247e-01 3.340684666208745046e+00 1.138937607827640974e+00 6.008082131142626903e-01 1.664186286595320974e+00 1.011839398158981052e+00 1.526652198804097527e+00 3.585711675737184301e-01
4.098947912201870453e-54 -3.962761791961318067e+02 1.501173146327181573e+00 3.384329604942412306e+00 3.065887952392418292e+00 2.037832241668970479e+00 2.848768144561113935e+00 1.342907323360073235e+00 8.213894597577728884e-01 2.125907954860325688e+00 1.939604576326979801e+00 3.648065574703107106e-01 1.782627112471459663e+00 1.984558934498780181e+00 3.583973053026699995e-01
4.342598658273292439e-54 -3.962159365920238656e+02 2.168309544397667210e+00 2.960896662235312338e+00 2.512272740622116363e+00 6.568509791534752340e-01 2.494046139635719417e+00 1.504876894062453285e+00 1.407551640540715798e+00 9.984217249976823361e-01 2.690253751541217042e+00 8.870374291657611154e-01 1.120216209128889417e+00 5.450807709654142963e-01 1.524747033737632318e+00
4.759952665900887021e-54 -3.961216718060774156e+02 2.789822452744925574e+00 2.582363815725435163e+00 9.035940254259968718e-01 2.896661706069704856e+00 1.752708211646371250e+00 1.859879283580979425e+00 2.781714027072589968e+00 2.574917361313563635e+00 2.868381891056127841e+00 8.440922721474619639e-01 2.647492151371307334e-01 3.265234934811457546e+00 4.392200367963016716e-01
4.751859773184352803e-54 -3.961208734575179164e+02 2.641605197837670893e+00 2.664463690988987388e+00 1.840149663232826693e+00 2.167336937630483185e+00 2.347639588998277738e+00 2.494608519333573415e+00 2.215447684114880467e+00 5.375263677139809904e-01 1.119662801864015123e+00 2.036884918176904424e+00 1.543831883667286187e+00 2.183498715915288546e+00 2.719501488484224794e+00
5.079762978734259519e-54 -3.960516449273604280e+02 3.025182293219198293e+00 2.448748371881610542e+00 7.454000542146126396e-01 2.284980075826985146e+00 2.873551889282049299e+00 3.142831275519002876e+00 2.580967109505886814e+00 1.132284949741799940e+00 2.052197695764890639e+00 3.063702315866372761e+00 2.483265290557201244e+00 1.216875600192696555e-01 1.475112282995549862e-01
5.385273074447044902e-54 -3.959907415106064832e+02 3.176553413788993030e+00 2.365355884860076863e+00 3.101102101670651923e+00 3.655589512466654867e-01 2.499880042157873294e+00 7.415037066657682863e-02 3.071552391500932622e+00 2.022916208616112765e+00 1.014254602919983705e+00 2.301366355633490457e+00 2.634265789815824377e+00 9.633719497889047245e-01 6.696301143491839580e-01
5.633854035545147955e-54 -3.959431157687982363e+02 1.439813365941728263e+00 3.361441062804980007e+00 6.708702090716105459e-01 2.643869203844989801e+00 1.877544379780287320e+00 3.043506735201124691e+00 2.663596639805526856e+00 2.054275293601339758e+00 2.247713183355970035e+00 3.305189262437561393e+00 2.272450124491199208e+00 3.298531873389198399e+00 1.664725835979212309e+00
5.803737165129631318e-54 -3.959109074812621429e+02 2.982464824691385186e+00 2.451658685514396918e+00 6.140573767382104808e-01 2.234258156790687178e+00 2.782610202307237657e+00 1.599975815989771677e+00 5.741493020591015295e-01 3.363814513312838095e+00 3.465874544168762728e-01 2.027170399460860584e-01 1.546416538412106467e+00 1.029427294196921361e+00 2.776499047904819051e+00
5.869507561580666047e-54 -3.958971387905136226e+02 3.397815629442114016e+00 2.249463584417841666e+00 5.804584797876936875e-02 1.797606357132090604e+00 4.596117658966986652e-01 2.930753673761476996e+00 1.189865087046446890e+00 2.193611472398851792e+00 2.310866992181664248e+00 9.027723516085762734e-01 3.247718651186509486e+00 2.247288702750028122e+00 2.077086449892238562e+00
5.940215432887769125e-54 -3.958826641292530439e+02 3.125792463125818266e+00 2.376062368884494624e+00 7.713066836054085496e-01 4.196775988385946787e-01 5.270960165969045264e-01 2.160172627383809996e+00 3.084769991046033333e+00 3.371985225036593370e+00 2.923521068669522993e+00 1.629148274336624569e+00 1.319207440012005461e-01 3.388270480292714382e+00 2.907293884307669884e+00
5.932291471541544420e-54 -3.958814989716054811e+02 2.573570791200135321e+00 2.668768104928310514e+00 3.215289663049453406e+00 2.600511609389524637e+00 3.349191735781350765e+00 2.351617324075450988e+00 3.239559431471350059e+00 1.675575336118332315e+00 4.172332549461395534e-01 2.230771408203690298e-01 1.922555730739348823e+00 1.120005081018763532e-01 1.475830111797425070e+00
6.107481524240980020e-54 -3.958498950310812461e+02 2.769101031796580070e+00 2.555807632766635695e+00 1.571281494759134034e+00 1.831920800069940292e+00 3.106292887363347077e+00 2.629744848583473793e+00 1.082443482484298114e+00 1.979438131804932555e+00 2.630830062130230740e+00 7.173150856006357268e-01 2.773336625651888099e+00 2.022113364752354148e+00 3.247571474655265300e-01
6.234517558566350735e-54 -3.958268083303271396e+02 2.445363464050426927e+00 2.734936084496979447e+00 1.871498299172585034e+00 1.872786200602422513e+00 2.083696772533312480e-01 3.350753894410286815e+00 2.747880344674405340e+00 3.199173964771626633e+00 1.530791067495707480e+00 1.392478430439780146e+00 8.375355978202289609e-02 2.372218257868804692e+00 3.063928073690306064e+00
6.649452442750713588e-54 -3.957598750182911544e+02 2.301180152248341049e+00 2.810664855068135015e+00 2.032351475434060806e+00 2.363653567942892053e+00 4.890770703772432393e-01 1.102089986422670531e+00 2.744094233928709770e+00 6.247279755786167010e-01 1.202857889928285351e+00 3.055788270993936018e-01 8.765748930335464095e-01 2.517487877735657964e+00 2.873482203723291217e+00
8.291088600947993981e-54 -3.955367282546552019e+02 2.801540411796129781e+00 2.496754628206034887e+00 1.328715469257749915e-01 7.428080610748681867e-01 5.641071812554810938e-01 1.086375427633216040e+00 1.597203995627428652e+00 1.768046973486062878e+00 3.066869144734935215e+00 2.856706662344251857e+00 2.695932046977406404e+00 2.457475208486084917e+00 2.910991058657472319e+00
8.640838223213417732e-54 -3.954929099354470736e+02 2.068994902500975286e+00 2.912958250924044368e+00 1.039785865591489777e+00 6.103348395185700381e-01 2.771818683699700969e+00 1.739702397533898492e-01 6.651738804565136831e-02 1.817102945681490500e-01 3.095104941402199383e+00 2.724319323833225059e+00 7.824977917882789402e-01 4.849480388490844396e-01 1.974343500676432717e+00
8.993655848971905026e-54 -3.954503901070292500e+02 1.473239604120994528e+00 3.263782034416760069e+00 2.946221405920008696e+00 9.875524724643045538e-01 6.017498227324189625e-02 2.596644035181483456e+00 2.393238901004174135e+00 1.226382447483763904e+00 2.065123413094826221e-01 2.429728858185564278e+00 1.735279005036486133e+00 3.333191993870708636e+00 2.991877910830008869e+00
9.951638503151700002e-54 -3.953466723188359992e+02 6.563200832696106657e-01 3.282870195332765917e+00 3.849225094174879569e-02 2.231900992615766910e+00 2.342578404684389159e+00 1.993104929085954824e-01 1.979772102509761211e+00 1.320459091515573613e+00 2.773594232292768136e-01 6.710787944868679133e-01 8.726780875264356085e-01 1.775635569419083737e+00 1.935745055924042779e+00
1.018159937304579177e-53 -3.953213274220143489e+02 2.412445194638791701e+00 2.684152658425385862e+00 2.444554685170960973e+00 2.891040640458946154e+00 7.231423100856216868e-01 3.256366953936539854e+00 2.953387221042651056e+00 3.147401113040514176e+00 2.904960870238851633e+00 2.628647179949963331e+00 2.133993806459015818e+00 7.732874580976512036e-01 1.086477197321053634e+00
1.023828277698384721e-53 -3.953132756221444879e+02 2.966398807178541652e+00 2.383446633351828492e+00 3.167540905115321159e+00 1.059327606963747170e+00 1.338488705694321990e+00 2.355406960865111810e+00 1.165696283202244166e+00 1.118481905183829950e+00 9.036014476548845931e-01 3.313820780590133186e+00 2.049448797003155853e+00 1.645286111529964623e+00 2.548988611280354810e+00
1.170959958264484596e-53 -3.951765005475874091e+02 3.362315641858836912e+00 2.179750528918581676e+00 1.310502890548636445e+00 2.205674189105648608e+00 1.910172698516751755e+00 2.253610815043345372e+00 7.917487100931858146e-01 3.177533427641730857e+00 1.574793671178804644e+00 1.087939541993881987e+00 1.608032633246316179e+00 2.135839255223571875e+00 2.282596303334780696e+00
1.206159477953167129e-53 -3.951443831104676292e+02 1.178160781697787263e+00 3.352251912306590143e+00 2.006755575134696379e+00 1.251301820486497629e+00 2.353270204421575862e+00 4.456403276652770584e-01 2.683302768790341908e+00 7.626616803735917216e-01 3.327415339619773871e+00 2.369994592468892769e+00 9.287809394300176047e-01 2.060933257683893682e+00 3.305773379262689549e+00
1.263471430709417097e-53 -3.950954614007795271e+02 2.232200660646716628e+00 2.759450746691433753e+00 3.088905069217527277e+00 2.651336049220798241e+00 3.354465354915442621e+00 2.105658579249239271e+00 2.393374983928600930e+00 5.231543903369266779e-01 6.354549340983883798e-01 9.265001340976575239e-02 8.045039726302967431e-02 2.306798983047768203e+00 2.421280695229735436e+00
1.333937946754919377e-53 -3.950386890074028088e+02 3.228763083708123371e+00 2.224682263271897220e+00 3.277038277884757100e+00 7.250931167266516132e-03 2.527970566852436374e+00 1.877540136828883321e+00 5.082991224060044999e-01 1.465613352894973520e+00 3.258162605787467747e+00 2.944604653656825555e+00 2.261183013503195394e+00 3.067579026805423492e+00 3.104973355244281308e+00
1.331392789372999579e-53 -3.950380988327922296e+02 2.564753601879939282e+00 2.561353121953630296e+00 4.756549541830534245e-01 2.659222201699754873e+00 2.758368489626612519e+00 1.676426167090408814e+00 2.716102174750709697e+00 8.791988425433335808e-01 1.871133580816756847e+00 9.449337271235216384e-01 4.757125331111499156e-01 7.087253971662136331e-01 1.530172448529461660e+00
1.601643186842109149e-53 -3.948507943431119998e+02 2.323175414188026533e+00 2.674350282768143128e+00 2.050595040809003677e+00 2.874921910482826082e+00 2.570279348787852136e+00 3.246012857397276630e+00 3.116027957882177013e+00 2.193818694031714589e+00 1.631938448254037222e-01 2.621306155577377339e+00 2.282143309063465519e+00 1.172455752386524441e+00 1.538341087493641623e+00
1.621515997997057913e-53 -3.948359629242507367e+02 3.343711235288077788e+00 2.150264983473362701e+00 1.594486671726801363e+00 6.309356613109396994e-01 3.347056238836664033e+00 2.450466356683460134e+00 1.285236843947408003e+00 7.383975803880037381e-01 2.377430340771275130e+00 2.876442493397501909e+00 1.894151433508987958e+00 1.834061802348868619e-01 1.266013338048982639e+00
1.681499791554628652e-53 -3.947971383089045503e+02 1.209243499528137589e+00 3.289148440956489949e+00 2.011825252437958511e+00 1.422687832519911932e+00 2.553835547828984254e+00 2.333632298310431619e+00 3.086763242592919454e+00 3.306979765250296133e+00 2.469281632928843173e+00 1.403012494810708555e+00 3.366010391482030961e+00 1.821244792405066981e+00 1.901459860575201999e+00
1.756777048443918875e-53 -3.947508435293013918e+02 2.084097004555079291e+00 2.802075229338072404e+00 1.434992847859101639e+00 1.516392183255311998e+00 1.388549478675566107e+00 2.553654624759384095e+00 2.193527241508602454e+00 1.472031603693799706e+00 1.597518904850745228e-02 1.794295270138291709e+00 6.044292770596086939e-01 1.070395996795310056e+00 1.874689263518680038e+00
1.764547005371446874e-53 -3.947439304338753345e+02 2.279141993787106024e+00 2.686302781132502648e+00 1.415214649384767931e+00 3.312031035813706864e-02 3.328484013533286934e+00 2.544372935475130326e+00 2.519813045746507996e+00 1.540109237909368378e+00 3.008749221085320613e+00 2.197597045552285078e+00 3.095933772180148758e+00 1.797448874946982134e+00 2.323313660325450947e+00
1.797677735148937199e-53 -3.947228287523324752e+02 2.403302730989912650e+00 2.612440294989953671e+00 1.418031401664608282e+00 3.075866948534368817e+00 1.416325326031506737e+00 1.812287190445282192e+00 3.042605667347684228e+00 5.659553839403230757e-01 1.778941646074182481e+00 3.987609066209305553e-01 1.729849947568674162e+00 1.181119219778391516e+00 1.518825525566342538e+00
1.993833404254747949e-53 -3.946167653176077010e+02 2.242901121890709781e+00 2.691373060638867276e+00 1.801491506676212717e+00 1.162644736177020688e+00 2.650288964185386398e+00 2.549214700629120589e+00 3.270559169172296610e+00 2.471236283441050396e+00 2.265690189244207176e+00 6.261913681503410434e-01 2.120344679715207015e+00 8.269605697812866252e-01 1.987478437344025517e+00
2.104661437724080114e-53 -3.945601698201258500e+02 3.339568928431297046e+00 2.122687788687060539e+00 3.043848625902023208e+00 1.817501786677931053e+00 2.496431046456871083e+00 2.809097826841809198e+00 1.260927467948802505e+00 2.646125888213371802e+00 3.747297367240678412e-01 2.665245646245232525e+00 3.939041835176902012e-02 2.175341083666109121e+00 8.531322763914685192e-02
2.604771990664712845e-53 -3.943444792933401573e+02 3.330127873478878064e-01 2.186812364945967424e+00 8.283427311831600415e-01 2.567994282303025511e+00 4.670406907838374200e-01 3.012126583257332513e+00 1.689612598032824708e+00 3.332673280375374691e+00 7.381924767603130766e-01 2.354736496158145176e+00 1.498237694991322311e+00 1.666582572817039809e+00 5.074369628050602321e-01
2.635921376907788204e-53 -3.943300916476096063e+02 3.399967883967324744e-01 2.226555342493117706e+00 3.377284433583409573e+00 1.163982157880932400e+00 3.238972438717639957e+00 2.586986810516195945e+00 2.546301627994752348e+00 1.521527807392159426e+00 2.653123245157154475e+00 7.578671164089730850e-01 1.989356092949188248e+00 2.245839841139696258e+00 2.344263173022954838e+00
2.657818632188019741e-53 -3.943193187138680855e+02 2.500554781464034981e+00 2.510022235181876837e+00 1.548305590219234862e+00 1.961585899534972421e+00 1.238390880990926979e+00 2.898780767502899258e-01 1.968412259720151880e+00 1.071385853454602577e+00 1.262175483536578657e-01 2.807698618022952175e+00 6.976384391674647079e-01 5.826927228641600731e-01 8.972484124244648473e-01
2.725288358163592602e-53 -3.942917501951125132e+02 6.324343594209741459e-01 3.101696957848764757e+00 1.372865745693566897e+00 1.816379911800551916e+00 2.647655071129388471e+00 2.658942261918227246e+00 1.113192777082562257e+00 1.508138353925357888e+00 1.264634116753810544e-01 7.612902853311090956e-01 3.276270167161408509e+00 3.101927471624378096e+00 3.351353266928655206e+00
3.046361866004101772e-53 -3.941778763893267410e+02 9.654468634246180514e-01 3.254256221011978756e+00 2.209623632630736356e+00 1.917506391364480534e+00 1.243456504939255136e-01 1.363430937558576472e+00 2.229132394565322528e+00 1.382457048353494367e+00 1.786731586094878477e+00 2.394715845469680637e+00 3.348305866678787712e+00 2.873498305367270245e+00 1.410090859352765680e+00
3.135349348082506413e-53 -3.941465838344672648e+02 2.279810497499556110e+00 2.613220184132989843e+00 7.481030504195117503e-01 1.376864391624695427e+00 1.935840719491076944e+00 1.086730381103270915e+00 2.411360010272332044e+00 2.622230810867963502e+00 3.223572878055822599e+00 2.783374217901189440e-01 2.454795844993589160e+00 1.783904048935658793e+00 1.240616892463861198e+00
3.662849331412246711e-53 -3.939885830867536924e+02 2.265470377942133684e+00 2.603001020669202692e+00 2.141037895978411321e+00 6.465706572804896801e-01 1.456378726459246264e+00 6.461618939111410942e-01 2.833185784181992961e+00 2.013163008164719603e+00 1.916514968721608980e+00 3.203152852657101146e+00 1.121776711871202092e+00 1.437432674905567032e+00 1.384049021442968597e+00
